ADM3_PCODE,20061127-S000000,20061127-S003000,20061127-S010000,20061127-S013000,20061127-S020000,20061127-S023000,20061127-S030000,20061127-S033000,20061127-S040000,20061127-S043000,20061127-S050000,20061127-S053000,20061127-S060000,20061127-S063000,20061127-S070000,20061127-S073000,20061127-S080000,20061127-S083000,20061127-S090000,20061127-S093000,20061127-S100000,20061127-S103000,20061127-S110000,20061127-S113000,20061127-S120000,20061127-S123000,20061127-S130000,20061127-S133000,20061127-S140000,20061127-S143000,20061127-S150000,20061127-S153000,20061127-S160000,20061127-S163000,20061127-S170000,20061127-S173000,20061127-S180000,20061127-S183000,20061127-S190000,20061127-S193000,20061127-S200000,20061127-S203000,20061127-S210000,20061127-S213000,20061127-S220000,20061127-S223000,20061127-S230000,20061127-S233000,20061128-S000000,20061128-S003000,20061128-S010000,20061128-S013000,20061128-S020000,20061128-S023000,20061128-S030000,20061128-S033000,20061128-S040000,20061128-S043000,20061128-S050000,20061128-S053000,20061128-S060000,20061128-S063000,20061128-S070000,20061128-S073000,20061128-S080000,20061128-S083000,20061128-S090000,20061128-S093000,20061128-S100000,20061128-S103000,20061128-S110000,20061128-S113000,20061128-S120000,20061128-S123000,20061128-S130000,20061128-S133000,20061128-S140000,20061128-S143000,20061128-S150000,20061128-S153000,20061128-S160000,20061128-S163000,20061128-S170000,20061128-S173000,20061128-S180000,20061128-S183000,20061128-S190000,20061128-S193000,20061128-S200000,20061128-S203000,20061128-S210000,20061128-S213000,20061128-S220000,20061128-S223000,20061128-S230000,20061128-S233000,20061129-S000000,20061129-S003000,20061129-S010000,20061129-S013000,20061129-S020000,20061129-S023000,20061129-S030000,20061129-S033000,20061129-S043000,20061129-S050000,20061129-S053000,20061129-S060000,20061129-S063000,20061129-S070000,20061129-S073000,20061129-S080000,20061129-S083000,20061129-S090000,20061129-S093000,20061129-S100000,20061129-S103000,20061129-S110000,20061129-S113000,20061129-S120000,20061129-S123000,20061129-S130000,20061129-S133000,20061129-S140000,20061129-S143000,20061129-S150000,20061129-S153000,20061129-S160000,20061129-S163000,20061129-S170000,20061129-S173000,20061129-S180000,20061129-S183000,20061129-S190000,20061129-S193000,20061129-S200000,20061129-S203000,20061129-S210000,20061129-S213000,20061129-S220000,20061129-S223000,20061129-S230000,20061129-S233000,20061130-S000000,20061130-S003000,20061130-S010000,20061130-S013000,20061130-S020000,20061130-S023000,20061130-S030000,20061130-S033000,20061130-S040000,20061130-S043000,20061130-S050000,20061130-S053000,20061130-S060000,20061130-S063000,20061130-S070000,20061130-S073000,20061130-S080000,20061130-S083000,20061130-S090000,20061130-S093000,20061130-S100000,20061130-S103000,20061130-S110000,20061130-S113000,20061130-S120000,20061130-S123000,20061130-S130000,20061130-S133000,20061130-S140000,20061130-S143000,20061130-S150000,20061130-S153000,20061130-S160000,20061130-S163000,20061130-S170000,20061130-S173000,20061130-S180000,20061130-S183000,20061130-S190000,20061130-S193000,20061130-S200000,20061130-S203000,20061130-S210000,20061130-S213000,20061130-S220000,20061130-S223000,20061130-S230000,20061130-S233000
PH175301000,0.0,0.0,0.0,0.0,0.0,0.013333333333333332,0.24666666666666667,1.8533333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666666,0.006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666666,0.02,0.5,0.31333333333333335,0.04666666666666667,0.1,0.013333333333333332,0.0,0.0,0.013333333333333332,0.0,0.0,0.0,0.0,0.0,0.13999999999999999,0.0,0.02,0.0,0.0,0.0,0.18,0.0,0.24666666666666667,0.026666666666666665,0.02,0.0,0.0,0.0,0.2066666666666667,0.03333333333333333,0.013333333333333332,0.82,0.26666666666666666,0.006666666666666666,0.05333333333333333,0.0,0.0,0.0,0.0
PH175101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.014285714285714285,0.42142857142857143,0.14285714285714285,0.02142857142857143,0.1285714285714286,0.02142857142857143,0.07857142857142857,0.08571428571428572,3.1357142857142857,0.15714285714285714,0.09285714285714286,1.25,0.0,0.014285714285714285,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15714285714285714,0.0,0.0,0.05,0.05,0.22857142857142856,0.0,0.0,0.007142857142857143,0.5214285714285715,0.8857142857142858,0.8857142857142858,0.8714285714285713,0.6571428571428571,0.6,0.2928571428571428,0.42857142857142855,0.6428571428571429,0.6214285714285714,0.8357142857142857,1.9071428571428573,1.4714285714285713,3.3142857142857145,4.335714285714285,3.4142857142857146,7.05,10.385714285714286,10.714285714285714,5.685714285714285,7.071428571428571,5.664285714285715,7.364285714285714,19.285714285714285,28.071428571428573,30.728571428571428,32.121428571428574,20.0,15.0,12.77142857142857,8.8,8.235714285714286,6.5214285714285705,8.1,3.9285714285714284,2.314285714285714
PH030801000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725,0.0,0.125,0.0,0.85,0.3,0.325,0.375,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.1,1.625,1.65,0.6,0.125,0.025,0.0,0.0,0.0,0.0,0.0,1.05,1.4,1.35,0.275,1.225,1.975,1.9,1.9,1.85,2.875,2.4,0.625,0.0,0.425,3.0,5.725,4.7,3.05,1.9,0.775,0.55,1.05,0.775,0.45,0.325
PH021501000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.025,1.625,2.225,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.275,1.0
PH083701000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.3375,0.2625,1.15,1.1,0.0,0.0,0.0,0.1625,0.7375,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.4875,0.4125,0.4125,0.0,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.0,0.1125,0.1625,0.15,0.3,1.4875,0.5875,0.775,0.6375,0.575,0.2875,0.1625,0.05,0.2875,0.35,0.575,0.575,1.4625,0.2875,0.175,0.1,0.1875,0.05,0.0125,0.0125,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.325,0.3625,0.4125,0.225,0.05,0.0625,0.05,0.05,0.0375,0.0375,0.0625,0.0875,0.1125,0.15,0.15,0.15,0.1,0.075,0.0625,0.025,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0
PH012801000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.23333333333333334,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,1.1666666666666665,3.6166666666666663,0.23333333333333334,1.1166666666666667,0.0,0.0,0.0,0.31666666666666665,0.05,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.15,0.3
PH045601000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.6,0.0,1.2666666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,0.23333333333333334,0.4666666666666667,0.0,0.0,0.33333333333333337,0.23333333333333334,1.5333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.03333333333333333,0.1,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,1.2666666666666666,1.3666666666666667,2.433333333333333,3.6,9.833333333333332,9.966666666666667,6.3,11.1,6.666666666666667,5.0,3.6666666666666665,5.633333333333334,8.466666666666667,11.533333333333333,9.666666666666668,9.066666666666666,8.133333333333333,3.2666666666666666,4.1,6.1,10.766666666666667,14.666666666666666,19.4,11.333333333333332,23.533333333333335,28.8,10.6,6.3,9.0,10.133333333333333,8.866666666666667,11.2,14.6,14.6,10.433333333333334,6.7666666666666675,5.433333333333334,1.1666666666666665,0.7,0.8,0.9333333333333333,1.4,1.9333333333333331,1.6666666666666667,0.9333333333333333,0.6333333333333333,0.4
PH025701000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.2,1.01,0.31,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.12,0.13999999999999999,0.0,0.19,0.04,0.32,0.74,0.16999999999999998,0.19,0.19,1.1400000000000001,0.6599999999999999,0.44000000000000006,0.03,0.0,0.0,0.0,0.0,0.0,0.19,0.73,0.89,1.3199999999999998,0.08,0.0,0.0,0.04,0.43,1.61,3.25,4.8,2.2,2.2600000000000002,4.220000000000001,3.38,3.07,2.21,1.85,1.3,0.5,0.27,0.0,0.0,0.75,0.31,0.99
PH015501000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.06666666666666667,1.2666666666666666,0.15,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.05,0.1,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.3,0.08333333333333334,0.1,0.08333333333333334,0.0,0.0,0.0,0.6166666666666667,0.016666666666666666,0.05,0.03333333333333333,0.016666666666666666,0.0,0.016666666666666666,0.03333333333333333,0.13333333333333333,0.26666666666666666,0.7
PH041001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.6,0.4,0.1,0.85,1.2,0.35,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.05,0.0,0.0,0.1,0.4,1.55,0.0,0.0,0.0,0.95,3.55,4.35,3.65,4.3,5.9,1.55,1.35,0.8,3.6,7.05,5.75,2.85,5.75,1.9,2.15,3.3,9.4,9.8,8.25,10.4,15.85,16.0,12.2,11.2,12.75,5.85,4.1,2.6,2.9,1.85,1.05,0.85,0.6,1.9,2.45
