ADM3_PCODE,20151211-S000000,20151211-S003000,20151211-S010000,20151211-S013000,20151211-S020000,20151211-S023000,20151211-S030000,20151211-S033000,20151211-S040000,20151211-S043000,20151211-S050000,20151211-S053000,20151211-S060000,20151211-S063000,20151211-S070000,20151211-S073000,20151211-S080000,20151211-S083000,20151211-S090000,20151211-S093000,20151211-S100000,20151211-S103000,20151211-S113000,20151211-S120000,20151211-S123000,20151211-S130000,20151211-S133000,20151211-S140000,20151211-S143000,20151211-S150000,20151211-S153000,20151211-S160000,20151211-S163000,20151211-S170000,20151211-S173000,20151211-S180000,20151211-S183000,20151211-S190000,20151211-S193000,20151211-S200000,20151211-S203000,20151211-S210000,20151211-S213000,20151211-S220000,20151211-S223000,20151211-S230000,20151211-S233000,20151212-S000000,20151212-S003000,20151212-S010000,20151212-S013000,20151212-S020000,20151212-S023000,20151212-S030000,20151212-S033000,20151212-S040000,20151212-S043000,20151212-S050000,20151212-S053000,20151212-S060000,20151212-S063000,20151212-S070000,20151212-S073000,20151212-S080000,20151212-S083000,20151212-S090000,20151212-S093000,20151212-S100000,20151212-S103000,20151212-S110000,20151212-S113000,20151212-S120000,20151212-S123000,20151212-S130000,20151212-S133000,20151212-S140000,20151212-S143000,20151212-S150000,20151212-S153000,20151212-S160000,20151212-S163000,20151212-S170000,20151212-S173000,20151212-S180000,20151212-S183000,20151212-S190000,20151212-S193000,20151212-S200000,20151212-S203000,20151212-S210000,20151212-S213000,20151212-S220000,20151212-S223000,20151212-S230000,20151212-S233000,20151213-S000000,20151213-S003000,20151213-S010000,20151213-S013000,20151213-S020000,20151213-S023000,20151213-S030000,20151213-S033000,20151213-S040000,20151213-S043000,20151213-S050000,20151213-S053000,20151213-S060000,20151213-S063000,20151213-S070000,20151213-S073000,20151213-S080000,20151213-S083000,20151213-S090000,20151213-S093000,20151213-S100000,20151213-S103000,20151213-S110000,20151213-S113000,20151213-S120000,20151213-S123000,20151213-S130000,20151213-S133000,20151213-S140000,20151213-S143000,20151213-S150000,20151213-S160000,20151213-S163000,20151213-S170000,20151213-S173000,20151213-S180000,20151213-S183000,20151213-S190000,20151213-S193000,20151213-S200000,20151213-S203000,20151213-S210000,20151213-S213000,20151213-S220000,20151213-S223000,20151213-S230000,20151213-S233000,20151214-S000000,20151214-S003000,20151214-S010000,20151214-S013000,20151214-S020000,20151214-S023000,20151214-S030000,20151214-S033000,20151214-S040000,20151214-S043000,20151214-S050000,20151214-S053000,20151214-S060000,20151214-S063000,20151214-S070000,20151214-S073000,20151214-S080000,20151214-S083000,20151214-S090000,20151214-S093000,20151214-S100000,20151214-S103000,20151214-S110000,20151214-S113000,20151214-S120000,20151214-S123000,20151214-S130000,20151214-S133000,20151214-S140000,20151214-S143000,20151214-S150000,20151214-S153000,20151214-S160000,20151214-S163000,20151214-S170000,20151214-S173000,20151214-S180000,20151214-S183000,20151214-S190000,20151214-S193000,20151214-S200000,20151214-S203000,20151214-S210000,20151214-S213000,20151214-S220000,20151214-S223000,20151214-S230000,20151214-S233000
PH175301000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666666,0.006666666666666666,0.0,0.0,0.0,0.0,0.013333333333333332,0.02,0.0,0.06666666666666667,0.35333333333333333,0.3933333333333333,0.6799999999999999,0.54,0.06666666666666667,0.1,0.02,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.006666666666666666,0.0,0.006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333332,0.026666666666666665,0.026666666666666665,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.08,0.0,0.0,0.0,0.0,0.0,0.006666666666666666,0.0,0.0,0.0,0.026666666666666665,0.03333333333333333,0.02,0.04,0.15333333333333335,0.8133333333333332,1.9133333333333333,3.6799999999999997,2.4066666666666667,0.8400000000000001,0.026666666666666665,0.08,0.04,0.07333333333333333,0.10666666666666666,0.11333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.013333333333333332,0.013333333333333332,0.02,0.026666666666666665,0.07333333333333333,0.13333333333333333,0.17333333333333334,0.2
PH175101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.014285714285714285,0.02857142857142857,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.02142857142857143,0.02857142857142857,0.03571428571428571,0.0,0.09285714285714286,0.11428571428571428,0.2357142857142857,0.15,0.1,0.22142857142857145,0.32142857142857145,0.4,1.1785714285714286,2.257142857142857,2.9214285714285717,1.8642857142857143,1.1928571428571428,0.7928571428571429,0.14285714285714285,0.05714285714285714,0.0,0.0,0.2785714285714286,0.2642857142857143,0.7071428571428571,0.4928571428571429,0.22142857142857145,0.6571428571428571,0.7571428571428571,0.5285714285714286,0.8642857142857142,0.7785714285714286,0.9928571428571429,0.6428571428571429,0.36428571428571427,0.16428571428571428,0.08571428571428572,0.8214285714285714,1.5785714285714287,2.0928571428571425,3.7714285714285714
PH030801000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.4,0.0,0.025,0.05,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.375,1.075
PH021501000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,1.025,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0
PH083701000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.05,0.0875,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,1.3875,0.2625,0.775,2.5125,1.375,0.825,0.175,0.65,0.875,1.45,2.2875,1.4375,0.9375,0.0,0.3125,0.8625,0.7875,1.0,0.0,0.0,0.075,0.0625,0.0125,0.0,0.0,0.0125,0.0125,0.0,0.1,0.0625,0.0,0.0,0.0,0.0,0.0,0.9,1.3375,1.4875,0.975,0.575,0.275,0.1125,0.0,0.0,1.1625,1.1625,1.2,1.275,1.575,1.6625,1.6,1.7,1.475,0.725,0.75,0.1625,0.025,0.0,0.0875,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3875,1.525,1.225,0.7625,0.0625,0.05,0.025,0.0,0.075,0.0875,0.1375,0.1,0.2375,0.05,0.0,0.075,0.125,0.1125,0.075
PH012801000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
PH045601000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.16666666666666669,0.7333333333333333,0.33333333333333337,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.1,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.23333333333333334,10.733333333333333,23.266666666666666,7.566666666666667,2.7333333333333334,0.0,0.0,2.7,3.4,6.666666666666667,11.9,5.633333333333334,0.9666666666666666,1.0333333333333334,0.0,0.5666666666666667,1.2666666666666666,1.1333333333333333,1.1666666666666665,0.7666666666666667,0.2,1.9333333333333331,1.2666666666666666,4.1,4.666666666666666,3.2333333333333334,4.166666666666666,1.8333333333333333,0.8,0.9666666666666666,2.5,4.733333333333333,3.4333333333333336,5.333333333333334,5.966666666666667,7.166666666666667,6.366666666666666,8.2,5.433333333333334,4.6,6.3,7.966666666666667,8.4,18.366666666666667
PH025701000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.11000000000000001,0.11000000000000001,0.06,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.06,0.11000000000000001,0.18,0.1,0.0,0.24,0.61,0.42000000000000004,0.13999999999999999,0.02,0.01,0.0,0.0,0.0,0.0,0.8300000000000001,0.11000000000000001,0.0,0.02,0.0,0.0,0.15,0.0,0.0,0.16999999999999998,0.04,0.38,0.03,0.0,0.0,0.0,0.0,0.35,2.1100000000000003
PH015501000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PH041001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,8.65,5.15,5.6,6.3,4.15,1.35,1.2,0.9,0.6,0.5,0.0,0.0,0.0,0.0,0.6,0.95,0.75,0.65,0.85,0.6,0.15,2.0,2.0,1.0,0.95,1.1,0.4,0.1,0.0,0.5,1.0,1.55,3.3
