,adm3_pcode,storm_id,value_count,v_max,dis_track_min,typhoon
148,PH015502000,3623,10,14.975959519495374,270.30266369385635,goni
149,PH015502000,3629,16,16.559217355042193,258.970602556529,goni
150,PH015502000,363,20,31.5230401511175,124.33927307175853,goni
151,PH015502000,3632,16,21.318862682206213,195.68240580152298,goni
152,PH015502000,3633,8,14.489886912494683,283.4037690569191,goni
153,PH015502000,3635,14,20.91361305415328,207.6068368589883,goni
154,PH015502000,3641,10,17.137544137922145,255.23510716630602,goni
155,PH015502000,3646,20,39.672063331359475,23.388735304529074,goni
156,PH015502000,3650,2,14.133980796514393,296.68837075787644,goni
157,PH015502000,366,8,15.07967058223551,278.4055726896031,goni
158,PH015503000,3612,2,14.68113466514005,290.8391346812544,goni
159,PH015503000,3617,1,13.247389120632226,299.7239412530214,goni
160,PH015503000,3623,2,13.703936834160249,290.7797491229315,goni
161,PH015503000,3629,12,15.224374457260238,279.98636127496496,goni
162,PH015503000,363,30,29.29125165030215,135.84963436085513,goni
163,PH015503000,3632,21,19.30955611297988,215.75536992948275,goni
164,PH015503000,3633,1,13.48639817053577,300.16214368236353,goni
165,PH015503000,3635,16,18.213502541358505,236.91347287941872,goni
166,PH015503000,3641,6,15.653575729761595,276.5335111697173,goni
167,PH015503000,3646,30,44.404387671142445,52.49999694951898,goni
168,PH015503000,366,1,13.760991187939855,301.1891128872828,goni
169,PH015504000,3612,4,15.85600935533541,271.46763127104373,goni
170,PH015504000,3621,2,14.25017919607044,297.4196626875148,goni
171,PH015504000,3623,4,13.923316986602662,288.012382546293,goni
172,PH015504000,3629,6,16.211512820789984,264.2520078362393,goni
173,PH015504000,363,8,26.758498307840824,149.04224140476063,goni
174,PH015504000,3632,8,19.624366051049346,211.2207703028794,goni
175,PH015504000,3635,6,20.218895037858776,214.88195925883656,goni
176,PH015504000,3641,4,16.12845928633304,269.09465619473076,goni
177,PH015504000,3646,10,45.65475852373128,48.80118714381169,goni
178,PH015504000,366,2,14.313985106771923,291.8383423966378,goni
179,PH015505000,363,15,25.962275391316467,156.22668244762824,goni
180,PH015505000,3632,9,17.453342189013174,237.44233165159437,goni
181,PH015505000,3635,6,16.505924547537965,258.97371004764017,goni
182,PH015505000,3641,1,14.310744206364026,298.31987981143203,goni
183,PH015505000,3646,13,41.545135179621944,74.00104882465953,goni
184,PH015506000,3612,3,15.175538537396058,282.3251481163954,goni
185,PH015506000,3629,8,15.409724965576705,276.7203021890704,goni
186,PH015506000,363,12,25.0251630179642,161.0109154784264,goni
187,PH015506000,3632,12,18.601839213875806,222.84563250435465,goni
188,PH015506000,3635,9,18.967964324009845,228.53706447991445,goni
189,PH015506000,3641,6,15.444739694887776,279.7095379442067,goni
190,PH015506000,3646,15,44.628825057125795,68.80854351524258,goni
191,PH015507000,3612,4,15.879453886112962,271.2742154019325,goni
192,PH015507000,3621,1,14.307280975490889,296.5345928591672,goni
193,PH015507000,3623,3,13.667195408921826,292.99370256948833,goni
194,PH015507000,3629,6,16.069550358143125,266.4048172889405,goni
195,PH015507000,363,9,26.574067028816433,150.69429283671414,goni
196,PH015507000,3632,8,19.562466835762553,212.247680712584,goni
197,PH015507000,3635,6,19.840200799529125,218.8588245280245,goni
198,PH015507000,3641,4,16.191104433417678,268.54293028714983,goni
199,PH015507000,3646,10,44.13396824689708,68.19317092204697,goni
200,PH015507000,366,1,13.923075147190438,299.10589519328545,goni
201,PH015508000,3612,2,14.212544236973372,298.94410571889387,goni
202,PH015508000,3617,1,13.205429339967013,302.41655230835414,goni
203,PH015508000,3623,2,13.258338643846558,298.3608972368793,goni
204,PH015508000,3629,11,14.767888363950183,287.4235637521668,goni
205,PH015508000,363,34,28.42434651621474,140.21645061362403,goni
206,PH015508000,3632,28,18.580957393218917,223.62407693562906,goni
207,PH015508000,3633,1,13.424283425870119,300.8284311696498,goni
208,PH015508000,3635,17,17.204664723005852,249.4268304220233,goni
209,PH015508000,3641,7,15.121638630124743,284.69130804231685,goni
210,PH015508000,3646,29,41.98321256627071,66.7858226463169,goni
211,PH015509000,3612,2,15.76273094788499,272.67947248351607,goni
212,PH015509000,3617,1,13.407078910283918,298.1232129710324,goni
213,PH015509000,3621,1,14.139427534767984,299.2299980686396,goni
214,PH015509000,3623,2,14.180767578410778,283.48495991849876,goni
215,PH015509000,3629,3,16.235095294110895,263.8703320399034,goni
216,PH015509000,363,4,28.057281802859144,143.4991331993665,goni
217,PH015509000,3632,4,19.92831757313108,209.7014187773712,goni
218,PH015509000,3633,1,13.748866681281863,296.8861291669354,goni
219,PH015509000,3635,3,20.326215357001587,213.73212693809066,goni
220,PH015509000,3641,2,16.233329342852556,267.9631017450383,goni
221,PH015509000,3646,5,42.32792406526317,40.20957000225442,goni
222,PH015509000,366,1,14.480557664110332,288.7765379485276,goni
223,PH015510000,3612,4,16.223002033479805,265.92269738353605,goni
224,PH015510000,3615,2,13.424480434932377,296.86766885450186,goni
225,PH015510000,3617,2,13.371916536948339,299.0121484156675,goni
226,PH015510000,3621,2,14.563766878195857,291.88827733773496,goni
227,PH015510000,3623,4,14.220658045590888,282.9955830043859,goni
228,PH015510000,3629,6,16.586179199608775,258.71070239245375,goni
229,PH015510000,363,8,27.577114377299694,143.49224176521824,goni
230,PH015510000,3632,8,20.15276311670455,205.67087921744812,goni
231,PH015510000,3633,2,13.783403507785604,296.5613330233577,goni
232,PH015510000,3635,6,20.75627072369312,209.37965922912207,goni
233,PH015510000,3641,4,16.5101443883998,263.5562880775995,goni
234,PH015510000,3646,10,44.824810745452965,45.847704193152424,goni
235,PH015510000,3650,2,14.094143802997507,297.64470400642756,goni
236,PH015510000,366,2,14.624212101463442,286.5372411650278,goni
237,PH015511000,3610,6,14.03400901316064,295.8743846373452,goni
238,PH015511000,3612,10,16.5754036489777,260.6815946096292,goni
239,PH015511000,3615,8,13.78480383616539,290.5661584930098,goni
240,PH015511000,3617,7,13.803146864761674,291.37424420598177,goni
241,PH015511000,3621,9,14.852133367544722,286.878236315619,goni
242,PH015511000,3623,10,14.668607796060016,275.6065401981466,goni
243,PH015511000,3629,15,16.990152980386153,252.90976288390334,goni
244,PH015511000,363,20,28.687227853860243,137.94224215468137,goni
245,PH015511000,3632,20,20.694237565817044,200.12099417306155,goni
246,PH015511000,3633,5,14.197368653578826,289.1393839188875,goni
247,PH015511000,3635,15,21.383610004765586,203.19894763057255,goni
248,PH015511000,3641,10,16.862797222021147,258.44843039384466,goni
249,PH015511000,3646,25,44.01429740885784,36.56864275446484,goni
250,PH015511000,3650,5,14.418614311756658,291.95377020574784,goni
251,PH015511000,366,11,15.037350384378685,279.6059744434542,goni
252,PH015512000,3612,2,14.505417114307637,293.48475867743986,goni
253,PH015512000,3629,3,14.774804542821833,287.20158358279843,goni
254,PH015512000,363,8,23.575971918711282,171.60502589622652,goni
255,PH015512000,3632,8,17.6920861008292,233.62212841394287,goni
256,PH015512000,3635,6,18.125739887933292,238.46848766326454,goni
257,PH015512000,3641,3,14.736956661614379,290.97692490421673,goni
258,PH015512000,3646,10,44.28883759080174,71.60270777683306,goni
259,PH015513000,3612,4,14.652175732757337,290.53527239172496,goni
260,PH015513000,3623,2,13.504399823419346,294.9343316740074,goni
261,PH015513000,3629,4,15.165378991516462,280.5988577230404,goni
262,PH015513000,363,8,27.251401655857983,148.58913414859344,goni
263,PH015513000,3632,8,18.930485660427426,220.4041102036274,goni
264,PH015513000,3635,6,18.84774930763435,229.7996560138481,goni
265,PH015513000,3641,4,15.453455636577806,279.78200454640915,goni
266,PH015513000,3646,10,46.45807131803463,48.02858350476954,goni
267,PH015514000,3629,1,14.085523926394812,299.34006163558473,goni
268,PH015514000,363,30,26.470422281246105,152.47004132678205,goni
269,PH015514000,3632,24,17.59965059583635,235.4318037404943,goni
270,PH015514000,3635,14,16.39234318494887,260.3970970775266,goni
271,PH015514000,3641,1,14.412334076155387,296.46731429240396,goni
272,PH015514000,3646,29,40.12809741225144,77.09415594109824,goni
273,PH015515000,3610,3,14.223379119420393,291.9825619093456,goni
274,PH015515000,3612,10,15.76473403171353,273.2264198331769,goni
275,PH015515000,3615,5,13.816559224075505,291.1334687226293,goni
276,PH015515000,3617,7,14.1026257761411,285.4890265426884,goni
277,PH015515000,3621,1,14.237562527246633,297.88200148957,goni
278,PH015515000,3623,9,14.745526215067946,273.8124997146665,goni
279,PH015515000,3629,17,16.30552388972324,263.2596152090071,goni
280,PH015515000,363,25,31.341556972213155,125.26245132906406,goni
281,PH015515000,3632,20,20.966716320243208,198.98669784217944,goni
282,PH015515000,3633,9,14.280861676701537,286.7826783198213,goni
283,PH015515000,3635,17,20.338818778809173,213.37156268324384,goni
284,PH015515000,3641,12,16.86760003152324,258.9350416213136,goni
285,PH015515000,3646,25,42.03244837119363,27.982693804711584,goni
286,PH015515000,366,10,14.799248693506993,282.8880579157378,goni
287,PH015516000,3610,1,13.923799739647793,296.34532444336577,goni
288,PH015516000,3612,3,15.235803328875116,281.69981827273295,goni
289,PH015516000,3615,2,13.686168489571152,292.6185063697887,goni
290,PH015516000,3617,6,14.161853710805964,285.9204234786444,goni
291,PH015516000,3623,6,14.251186004969998,281.0295536060147,goni
292,PH015516000,3629,9,15.841677065669,270.0746563452338,goni
293,PH015516000,363,15,31.66028312559912,122.67158087764913,goni
294,PH015516000,3632,12,20.162506593668578,206.37887139055013,goni
295,PH015516000,3633,5,14.407444544975103,283.6478979297978,goni
296,PH015516000,3635,11,18.332314348489188,235.10021322172662,goni
297,PH015516000,3641,6,16.246051139884678,267.4630046066669,goni
298,PH015516000,3646,15,42.5285348450913,56.77678515749399,goni
299,PH015516000,366,4,14.515099358782464,287.61559454562524,goni
300,PH015517000,3612,2,14.69835175911794,289.83809769434174,goni
301,PH015517000,3623,1,13.402149380013954,296.86015647101095,goni
302,PH015517000,3629,2,15.172541351099147,280.50399678577236,goni
303,PH015517000,363,4,26.71790781402276,152.05459443972538,goni
304,PH015517000,3632,4,18.74861290678508,222.5204993219147,goni
305,PH015517000,3635,3,18.83358558140561,230.0006229748107,goni
306,PH015517000,3641,2,15.338568870967851,281.5864852784753,goni
307,PH015517000,3646,5,46.23126907860201,50.34983125010654,goni
308,PH015518000,3612,1,14.377939556643096,295.35120910409444,goni
309,PH015518000,3629,2,14.83881339726874,286.05385563889826,goni
310,PH015518000,363,4,26.069550021903442,156.37934799193553,goni
311,PH015518000,3632,4,18.30652297112412,227.6367290666396,goni
312,PH015518000,3635,3,18.360824513366328,235.54430853835984,goni
313,PH015518000,3641,2,15.011232401335262,286.8238626129262,goni
314,PH015518000,3646,5,46.74692249067275,55.326931902797,goni
315,PH015519000,3610,8,14.399005050463238,288.3799950552737,goni
316,PH015519000,3612,13,15.8276129095446,272.4030108714284,goni
317,PH015519000,3615,7,14.12266766764452,285.59548795110067,goni
318,PH015519000,3617,14,14.427286340555778,280.3249096794328,goni
319,PH015519000,3621,1,14.14205432776626,299.6872087015379,goni
320,PH015519000,3623,16,14.817942830078392,272.11984492130574,goni
321,PH015519000,3629,21,16.433650746929107,261.2629709698558,goni
322,PH015519000,363,35,33.12931117748632,116.0972565787671,goni
323,PH015519000,3632,32,21.113603075761386,197.16780822616934,goni
324,PH015519000,3633,14,14.699066038498623,278.8840484860922,goni
325,PH015519000,3635,28,19.576445824405695,221.15409745023908,goni
326,PH015519000,3641,21,16.914368607232877,258.1138840410462,goni
327,PH015519000,3646,35,41.73513253125473,39.573316081322794,goni
328,PH015519000,3650,1,13.958062346677934,299.6380870353651,goni
329,PH015519000,366,14,14.895993751000313,281.4765520910106,goni
330,PH015520000,3610,7,14.629640672414327,284.63849293867054,goni
331,PH015520000,3612,12,16.118812794602356,267.97858438741696,goni
332,PH015520000,3615,9,14.330746032746584,282.345876491933,goni
333,PH015520000,3617,12,14.589308890912681,276.9731062893796,goni
334,PH015520000,3621,3,14.421893357968198,294.6978145527331,goni
335,PH015520000,3623,18,15.097026480787063,267.89890817245833,goni
336,PH015520000,3629,19,16.722686034535943,257.1034130461817,goni
337,PH015520000,363,30,33.740012046674195,113.48354990994646,goni
338,PH015520000,3632,30,21.57920718353441,192.87667723923653,goni
339,PH015520000,3633,12,14.735679127083753,278.71832555465784,goni
340,PH015520000,3635,24,20.297189448225865,213.73216673484436,goni
341,PH015520000,3641,18,17.243862252411823,253.67449868979534,goni
342,PH015520000,3646,30,37.0005016266766,28.30354181244164,goni
343,PH015520000,3650,3,14.208946881222868,295.2358507098897,goni
344,PH015520000,366,12,15.073313491299302,278.68804056264844,goni
345,PH015521000,3610,1,13.73715015428289,300.4356419097038,goni
346,PH015521000,3612,8,15.18163804401214,282.49892916446527,goni
347,PH015521000,3615,1,13.354926301720683,298.9496986152471,goni
348,PH015521000,3617,4,13.623994294441934,293.4255172984385,goni
349,PH015521000,3623,4,14.183598645350296,282.83226919853837,goni
350,PH015521000,3629,11,15.718633060041007,272.1764363423012,goni
351,PH015521000,363,20,30.16147441414579,131.35832438818807,goni
352,PH015521000,3632,16,20.071479608083408,207.85311086842592,goni
353,PH015521000,3633,3,13.76573812197166,295.6351551203315,goni
354,PH015521000,3635,13,19.269162886908916,224.8000968175889,goni
355,PH015521000,3641,8,16.216273822743194,268.1915940170028,goni
356,PH015521000,3646,20,44.6193256281753,39.306402186586425,goni
357,PH015521000,366,5,14.19855148918368,293.008687987919,goni
358,PH015522000,3612,6,14.92451325737061,285.8537428270219,goni
359,PH015522000,3617,1,13.26274228871182,300.2548645790507,goni
360,PH015522000,3623,3,13.904936117381135,287.8519150535457,goni
361,PH015522000,3629,6,15.493886489520985,275.25958581867854,goni
362,PH015522000,363,15,28.517913839898164,140.80543702454997,goni
363,PH015522000,3632,12,19.58097526462288,213.21508663588224,goni
364,PH015522000,3635,9,19.340682509667698,224.18263207338737,goni
365,PH015522000,3641,6,15.91001756026935,272.7842040364784,goni
366,PH015522000,3646,15,45.04044134793506,40.93446314748125,goni
367,PH015522000,366,1,14.058086665656282,295.81109271175325,goni
368,PH015523000,3610,2,13.922077676836507,296.89089331153656,goni
369,PH015523000,3612,13,15.341880833183026,279.97422662949504,goni
370,PH015523000,3615,4,13.588879417703565,294.7052272744936,goni
371,PH015523000,3617,13,13.845049621427425,289.3157321465673,goni
372,PH015523000,3623,12,14.3423915680268,279.98636127496457,goni
373,PH015523000,3629,24,15.907159115696999,269.217908951086,goni
374,PH015523000,363,40,31.163918801561614,125.89251995123071,goni
375,PH015523000,3632,37,20.339673647440208,204.95308987677902,goni
376,PH015523000,3633,13,14.00672810671107,290.99153338197294,goni
377,PH015523000,3635,31,19.219709958819557,225.27916873177418,goni
378,PH015523000,3641,17,16.385458362554914,265.6660099719658,goni
379,PH015523000,3646,40,43.51924705849604,40.307041313076645,goni
380,PH015523000,366,11,14.332977562880549,291.09345139387517,goni
381,PH015524000,3612,8,15.477628627109368,277.29817038838564,goni
382,PH015524000,3623,7,13.878498365885301,288.5999999999876,goni
383,PH015524000,3629,12,15.870373664890678,269.41984567573326,goni
384,PH015524000,363,16,27.427805702672266,147.44859109914555,goni
385,PH015524000,3632,16,19.458894009195454,214.69275218070788,goni
386,PH015524000,3635,12,19.80136191515722,219.26568769758097,goni
387,PH015524000,3641,8,15.886445466497223,273.12339403561805,goni
388,PH015524000,3646,20,46.34927479001354,44.248823788081914,goni
389,PH015524000,366,3,14.170499413310722,294.14200887987647,goni
390,PH015525000,3612,3,14.81857211065138,288.10360351866217,goni
391,PH015525000,3629,8,15.152669562198856,280.8779841581484,goni
392,PH015525000,363,12,25.106839334949086,163.14360667777126,goni
393,PH015525000,3632,12,18.15784014667449,227.87047539146565,goni
394,PH015525000,3635,9,18.718720439058153,231.4025292924763,goni
395,PH015525000,3641,6,15.051120017710527,285.7124691267666,goni
396,PH015525000,3646,15,46.796225394941274,59.9150859736754,goni
397,PH015526000,3612,1,14.415896783390915,294.76994434743756,goni
398,PH015526000,3629,2,14.839077647845635,286.06849980939387,goni
399,PH015526000,363,4,25.568180594860227,159.8686159994623,goni
400,PH015526000,3632,4,18.127317527600006,229.82055226628486,goni
401,PH015526000,3635,3,18.336106514767536,235.87100489363286,goni
402,PH015526000,3641,2,14.896679751788344,288.69103170635003,goni
403,PH015526000,3646,5,46.89823290175235,57.888125442238255,goni
404,PH015527000,3610,18,15.205578245496914,275.975315051986,goni
405,PH015527000,36100,2,13.535525819873847,295.45606272336954,goni
406,PH015527000,3612,20,17.156071483417254,252.09559217587264,goni
407,PH015527000,3615,20,14.734461781268458,276.5109766846812,goni
408,PH015527000,3617,26,15.058372097954095,270.62697468131864,goni
409,PH015527000,3621,20,15.373500261017746,278.4411782192898,goni
410,PH015527000,3623,28,15.899438863585516,256.6237420816589,goni
411,PH015527000,3628,4,14.558319541490453,293.15505833394803,goni
412,PH015527000,3629,40,17.801432740903007,241.76527079765933,goni
413,PH015527000,363,45,33.156274237458,116.12967478966578,goni
414,PH015527000,3632,40,22.788902267549034,182.49756535099345,goni
415,PH015527000,3633,28,15.333841642083337,269.9198008053973,goni
416,PH015527000,3635,37,22.70640174820047,190.88263207341228,goni
417,PH015527000,3639,2,13.271197367767574,298.82552788662514,goni
418,PH015527000,3641,28,18.205666500214534,241.27304063142347,goni
419,PH015527000,3646,50,31.985785612341733,13.534472726979804,goni
420,PH015527000,3650,20,15.062027167239487,281.0629799964633,goni
421,PH015527000,366,28,16.06489322937837,263.23535564435525,goni
422,PH015529000,3612,2,14.493023331821702,293.87576807440024,goni
423,PH015529000,3629,4,14.608871597188967,290.03446802360753,goni
424,PH015529000,363,8,23.327251669160116,174.46003864337223,goni
425,PH015529000,3632,7,17.565697694075443,235.59924245461832,goni
426,PH015529000,3635,6,17.749061232874936,243.07403865340456,goni
427,PH015529000,3641,2,14.765877477899666,290.9324595954286,goni
428,PH015529000,3646,9,39.844421739947535,88.81745579970571,goni
429,PH015530000,3612,2,14.175697400148373,299.19511869144844,goni
430,PH015530000,3629,3,14.49664033635897,291.96348951695876,goni
431,PH015530000,363,12,24.018894600051905,171.30453285344888,goni
432,PH015530000,3632,12,17.34915480401291,238.97030161436328,goni
433,PH015530000,3635,9,17.80263970577662,242.4260815072945,goni
434,PH015530000,3641,4,14.384716516939239,296.793015465575,goni
435,PH015530000,3646,15,45.101850563752826,68.58097623217374,goni
436,PH015531000,3612,4,15.879476516159395,271.22515843961304,goni
437,PH015531000,3621,1,14.294318099110766,296.72611966675,goni
