,typhoon,actual,predicted
348,bopha2012,0.5025125628140703,1.2726985703690883
349,bopha2012,0.8854900382370698,1.5399677363766133
350,bopha2012,0.0950419768731189,6.669387790795865
351,bopha2012,0.065556575324505,33.51714663319431
352,bopha2012,0.3742981908920773,6.315007251845009
354,bopha2012,0.1763322884012539,3.097344895588069
355,bopha2012,0.3354096789650215,2.38783082678477
356,bopha2012,0.1707317073170731,1.2636555746741218
357,bopha2012,52.04012368956935,19.946717697738357
358,bopha2012,0.1562093204894558,20.308945891077943
359,bopha2012,0.1262626262626262,1.3239413783371108
360,bopha2012,0.0445831475702184,1.479766897476395
361,bopha2012,0.3974638024037097,0.8088734523761592
363,bopha2012,0.7222586999343401,3.2580716603539956
364,bopha2012,0.6263048016701461,2.004397607413662
365,bopha2012,92.77708592777088,19.357598562398003
366,bopha2012,0.6451612903225806,2.34336348891334
368,bopha2012,0.0073152889539136,0.801962462373803
370,bopha2012,0.0160059755642106,0.5745897285913448
372,bopha2012,0.0183519911910442,17.199996342304306
374,bopha2012,22.17945898394546,15.114034297495353
375,bopha2012,0.0903016073686111,3.0395941463074525
376,bopha2012,0.4537597234226448,0.8276425220888068
377,bopha2012,0.1231527093596059,1.4325675579398816
378,bopha2012,100.0,18.155224041507243
379,bopha2012,2.7443680794196257,5.442747230546281
380,bopha2012,0.0594782904239952,20.75062326563672
381,bopha2012,0.2417354723259975,1.556361686641203
383,bopha2012,0.4099843241287833,2.202028224719992
386,bopha2012,0.2453385672227674,1.5278045852899558
388,bopha2012,0.2530364372469635,1.9509701636553394
389,bopha2012,0.0521104742053152,8.712464223113749
390,bopha2012,0.136147038801906,18.33844520408336
392,bopha2012,1.66369578134284,2.7405818858625306
393,bopha2012,0.9085034401490096,3.874306739326976
394,bopha2012,0.2076843198338525,41.21219942229635
395,bopha2012,0.0688705234159779,1.940659554743139
396,bopha2012,2.5485714285714285,1.6240519515824285
397,bopha2012,0.1098503623722319,8.810594927180972
399,bopha2012,0.0158553987632788,3.849180195875522
402,bopha2012,0.0223613595706618,0.7345980598139348
403,bopha2012,0.0190294957183634,4.879024760015895
404,bopha2012,0.1340482573726541,1.3411761938717701
405,bopha2012,0.0161368404066483,1.8531926810187742
408,bopha2012,0.0178443968593861,32.859947785125584
409,bopha2012,0.0465085376386951,1.1039164911390897
411,bopha2012,1.2345679012345678,18.97902515957643
413,bopha2012,1.999600079984003,27.756922487359496
414,bopha2012,0.4027061855670102,0.9785161437793004
415,bopha2012,0.1108237901736239,35.92781646796399
417,bopha2012,52.43359655419957,7.843138178937968
418,bopha2012,0.0172324659658797,10.896491994654703
420,bopha2012,0.3430924062214089,8.716019127495459
422,bopha2012,0.5926388022457891,1.8558033165322336
423,bopha2012,1.4679095681988643,2.075602321545563
424,bopha2012,0.8034433285509325,0.6027781413650639
425,bopha2012,0.0319081046585832,1.2005136725135215
426,bopha2012,0.6138243928476115,1.9084402295699276
428,bopha2012,0.0351205806602669,0.6310474628994519
429,bopha2012,0.8396305625524769,1.7731923545650181
431,bopha2012,0.0156641604010025,21.42409278851054
433,bopha2012,2.0939086294416245,29.458919524892288
441,bopha2012,0.0143081985977965,11.642497274830587
442,bopha2012,0.0734394124847001,6.057941045645596
443,bopha2012,0.9033121445299432,4.265393119411295
444,bopha2012,0.0776345102275028,2.72995824949298
445,bopha2012,0.0415627597672485,7.6452392611531605
447,bopha2012,0.2927033242734685,1.395556247490418
448,bopha2012,0.6831767719897524,1.315280155072062
449,bopha2012,0.1215066828675577,1.2944039945329715
451,bopha2012,0.0706713780918728,2.8481240226258038
453,bopha2012,0.417391304347826,1.1572987661311591
454,bopha2012,1.074743527112848,2.7244507737586963
456,bopha2012,2.047174009790832,5.421511474457399
460,bopha2012,1.287793952967525,31.855524990764017
463,bopha2012,1.5294117647058825,10.110280568048372
466,bopha2012,0.8016347060672745,17.92324264063182
467,bopha2012,0.2110817941952506,2.2586945520313675
471,bopha2012,0.0180061220815077,15.898505544887167
474,bopha2012,0.0564971751412429,2.426100257525204
475,bopha2012,0.049455984174085,1.5165365041848375
476,bopha2012,0.2013085052843482,1.6371888524731546
477,bopha2012,3.4090909090909087,2.2876853875975893
478,bopha2012,5.302319764897143,8.543069431894041
480,bopha2012,0.0091332541784637,1.244980852679258
481,bopha2012,0.1546072974644403,3.1349491563629135
484,bopha2012,0.0117398450340455,18.063035207628637
3102,conson2010,0.0384319754035357,0.37169045143620877
3103,conson2010,0.0282565696524441,0.5787233154468109
3106,conson2010,0.4415188247571647,0.37898635103865236
3107,conson2010,0.073251466756964,1.2050186834407288
