,typhoon,actual,predicted
2109,bopha2012,0.0,2.5272047712129133
2110,bopha2012,0.0,2.5272047712129133
2112,bopha2012,0.0183519911910442,2.5272047712129133
2113,bopha2012,1.090909090909091,2.5272047712129133
2114,bopha2012,0.026816840976133,2.5272047712129133
2115,bopha2012,0.3936096318592266,2.5272047712129133
2117,bopha2012,0.0,2.5272047712129133
2118,bopha2012,0.0549450549450549,2.5272047712129133
2120,bopha2012,0.0,2.5272047712129133
2121,bopha2012,0.0,2.5272047712129133
2122,bopha2012,0.0,2.5272047712129133
2123,bopha2012,0.0,2.5272047712129133
2124,bopha2012,0.0,2.5272047712129133
2125,bopha2012,0.0,2.5272047712129133
2126,bopha2012,0.0,2.5272047712129133
2127,bopha2012,0.0,2.5272047712129133
2130,bopha2012,0.0,2.5272047712129133
2132,bopha2012,22.17945898394546,2.5272047712129133
2133,bopha2012,0.0,2.5272047712129133
2135,bopha2012,0.0,2.5272047712129133
2138,bopha2012,0.0903016073686111,2.5272047712129133
2140,bopha2012,0.4537597234226448,2.5272047712129133
2141,bopha2012,0.0432152117545375,2.5272047712129133
2142,bopha2012,0.0,2.5272047712129133
2144,bopha2012,0.1231527093596059,2.5272047712129133
2145,bopha2012,100.0,2.5272047712129133
2149,bopha2012,0.0,2.5272047712129133
2150,bopha2012,0.0,2.5272047712129133
2151,bopha2012,0.0,2.5272047712129133
2154,bopha2012,2.7443680794196257,2.5272047712129133
2157,bopha2012,0.0,2.5272047712129133
2159,bopha2012,0.0,2.5272047712129133
2161,bopha2012,0.0594782904239952,2.5272047712129133
2162,bopha2012,0.0,2.5272047712129133
2165,bopha2012,0.0,2.5272047712129133
2168,bopha2012,0.2417354723259975,2.5272047712129133
2171,bopha2012,0.0,2.5272047712129133
2172,bopha2012,0.0,2.5272047712129133
2173,bopha2012,0.0,2.5272047712129133
2178,bopha2012,0.0249708673214582,2.5272047712129133
2179,bopha2012,0.0,2.5272047712129133
2180,bopha2012,0.6884720951509606,2.5272047712129133
2181,bopha2012,0.0,2.5272047712129133
2183,bopha2012,0.4099843241287833,2.5272047712129133
2184,bopha2012,0.0138869601444243,2.5272047712129133
2185,bopha2012,0.0,2.5272047712129133
2186,bopha2012,0.0091033227127901,2.5272047712129133
2189,bopha2012,48.20924910861583,2.5272047712129133
2190,bopha2012,0.0,2.5272047712129133
2192,bopha2012,0.0,2.5272047712129133
2194,bopha2012,0.0,2.5272047712129133
2197,bopha2012,0.0,2.5272047712129133
2199,bopha2012,0.4545454545454545,2.5272047712129133
2201,bopha2012,0.0,2.5272047712129133
2202,bopha2012,0.0,2.5272047712129133
2204,bopha2012,0.0,2.5272047712129133
2205,bopha2012,0.0,2.5272047712129133
2207,bopha2012,0.0,2.5272047712129133
2210,bopha2012,0.0,2.5272047712129133
2211,bopha2012,0.0,2.5272047712129133
2212,bopha2012,0.2453385672227674,2.5272047712129133
2216,bopha2012,0.0193685841564981,2.5272047712129133
2217,bopha2012,0.0,2.5272047712129133
2218,bopha2012,0.0,2.5272047712129133
2219,bopha2012,0.1169818678104893,2.5272047712129133
2221,bopha2012,0.0,2.5272047712129133
2235,bopha2012,0.0,2.5272047712129133
2236,bopha2012,0.0,2.5272047712129133
2237,bopha2012,0.0,2.5272047712129133
2239,bopha2012,0.0310655483069276,2.5272047712129133
2240,bopha2012,0.0460405156537753,2.5272047712129133
2242,bopha2012,0.0,2.5272047712129133
2243,bopha2012,0.0,2.5272047712129133
2246,bopha2012,0.2530364372469635,2.5272047712129133
2247,bopha2012,0.0,2.5272047712129133
2251,bopha2012,0.0,2.5272047712129133
2252,bopha2012,0.025,2.5272047712129133
2254,bopha2012,0.0,2.5272047712129133
2256,bopha2012,0.0,2.5272047712129133
2257,bopha2012,0.0,2.5272047712129133
2259,bopha2012,0.0521104742053152,2.5272047712129133
2260,bopha2012,0.0,2.5272047712129133
2262,bopha2012,0.0,2.5272047712129133
2263,bopha2012,0.0,2.5272047712129133
2264,bopha2012,0.0,2.5272047712129133
2266,bopha2012,0.0,2.5272047712129133
2267,bopha2012,0.136147038801906,2.5272047712129133
2269,bopha2012,0.0261802949646566,2.5272047712129133
2270,bopha2012,0.0,2.5272047712129133
2271,bopha2012,0.0,2.5272047712129133
2272,bopha2012,0.0,2.5272047712129133
2273,bopha2012,0.0,2.5272047712129133
2276,bopha2012,0.0,2.5272047712129133
2279,bopha2012,0.0,2.5272047712129133
2280,bopha2012,0.1556904873112252,2.5272047712129133
2282,bopha2012,1.66369578134284,2.5272047712129133
2283,bopha2012,0.9085034401490096,2.5272047712129133
2284,bopha2012,0.2076843198338525,2.5272047712129133
2285,bopha2012,0.0,2.5272047712129133
2287,bopha2012,0.0,2.5272047712129133
2289,bopha2012,0.0,2.5272047712129133
2293,bopha2012,0.0688705234159779,2.5272047712129133
2298,bopha2012,0.0,2.5272047712129133
2302,bopha2012,2.5485714285714285,2.5272047712129133
2304,bopha2012,0.0,2.5272047712129133
2307,bopha2012,0.0,2.5272047712129133
2308,bopha2012,0.0,2.5272047712129133
2310,bopha2012,0.0,2.5272047712129133
2311,bopha2012,0.0,2.5272047712129133
2312,bopha2012,0.1098503623722319,2.5272047712129133
2315,bopha2012,1.2430655434559277,2.5272047712129133
2317,bopha2012,0.0,2.5272047712129133
2324,bopha2012,0.0,2.5272047712129133
2325,bopha2012,0.0,2.5272047712129133
2328,bopha2012,0.0,2.5272047712129133
2329,bopha2012,0.0,2.5272047712129133
2333,bopha2012,0.0158553987632788,2.5272047712129133
2334,bopha2012,0.0,2.5272047712129133
2336,bopha2012,0.0,2.5272047712129133
2342,bopha2012,0.0,2.5272047712129133
2343,bopha2012,0.0,2.5272047712129133
2348,bopha2012,0.0,2.5272047712129133
2349,bopha2012,0.0,2.5272047712129133
2352,bopha2012,0.4079254079254079,2.5272047712129133
2353,bopha2012,0.0058309037900874,2.5272047712129133
2354,bopha2012,0.0,2.5272047712129133
2355,bopha2012,0.0223613595706618,2.5272047712129133
2356,bopha2012,0.2442996742671009,2.5272047712129133
2357,bopha2012,0.0,2.5272047712129133
2359,bopha2012,0.0190294957183634,2.5272047712129133
2360,bopha2012,0.0,2.5272047712129133
2361,bopha2012,0.0,2.5272047712129133
2362,bopha2012,0.0,2.5272047712129133
2365,bopha2012,0.0,2.5272047712129133
2366,bopha2012,0.1340482573726541,2.5272047712129133
2368,bopha2012,0.0745897563401292,2.5272047712129133
2369,bopha2012,0.0161368404066483,2.5272047712129133
2373,bopha2012,0.0,2.5272047712129133
2374,bopha2012,10.655737704918032,2.5272047712129133
2375,bopha2012,0.0,2.5272047712129133
2376,bopha2012,33.41761967703006,2.5272047712129133
2379,bopha2012,0.0,2.5272047712129133
2380,bopha2012,0.0,2.5272047712129133
2381,bopha2012,0.0,2.5272047712129133
2382,bopha2012,0.0,2.5272047712129133
2383,bopha2012,0.0,2.5272047712129133
2385,bopha2012,0.0178443968593861,2.5272047712129133
2386,bopha2012,0.0,2.5272047712129133
2388,bopha2012,0.0,2.5272047712129133
2389,bopha2012,0.0465085376386951,2.5272047712129133
2391,bopha2012,0.0,2.5272047712129133
2392,bopha2012,0.0,2.5272047712129133
2393,bopha2012,0.0,2.5272047712129133
2394,bopha2012,0.0234980809900524,2.5272047712129133
2395,bopha2012,0.0,2.5272047712129133
2396,bopha2012,0.0367511944138184,2.5272047712129133
2397,bopha2012,0.0,2.5272047712129133
2398,bopha2012,0.0,2.5272047712129133
2401,bopha2012,1.2345679012345678,2.5272047712129133
2402,bopha2012,0.0354107648725212,2.5272047712129133
2403,bopha2012,0.0,2.5272047712129133
2404,bopha2012,0.0,2.5272047712129133
2405,bopha2012,1.999600079984003,2.5272047712129133
2408,bopha2012,0.0,2.5272047712129133
2409,bopha2012,0.0,2.5272047712129133
2411,bopha2012,0.0,2.5272047712129133
2412,bopha2012,0.4027061855670102,2.5272047712129133
2413,bopha2012,0.0,2.5272047712129133
2415,bopha2012,0.0,2.5272047712129133
2416,bopha2012,0.1108237901736239,2.5272047712129133
2418,bopha2012,0.2318782135295896,2.5272047712129133
2420,bopha2012,0.0,2.5272047712129133
2421,bopha2012,0.0,2.5272047712129133
2429,bopha2012,0.0,2.5272047712129133
2430,bopha2012,52.43359655419957,2.5272047712129133
2431,bopha2012,0.0280741156653565,2.5272047712129133
2433,bopha2012,0.0,2.5272047712129133
2434,bopha2012,0.0100765820233776,2.5272047712129133
2435,bopha2012,0.0172324659658797,2.5272047712129133
2436,bopha2012,56.041131105398456,2.5272047712129133
2438,bopha2012,0.0,2.5272047712129133
2440,bopha2012,0.3430924062214089,2.5272047712129133
2441,bopha2012,0.0299760191846522,2.5272047712129133
2445,bopha2012,0.0,2.5272047712129133
2446,bopha2012,0.0,2.5272047712129133
2447,bopha2012,0.0,2.5272047712129133
2448,bopha2012,0.0,2.5272047712129133
2450,bopha2012,0.0,2.5272047712129133
2452,bopha2012,0.0,2.5272047712129133
2453,bopha2012,0.0,2.5272047712129133
2454,bopha2012,0.0,2.5272047712129133
2455,bopha2012,0.0,2.5272047712129133
2457,bopha2012,0.5926388022457891,2.5272047712129133
2460,bopha2012,1.4679095681988643,2.5272047712129133
2461,bopha2012,0.0,2.5272047712129133
2463,bopha2012,0.0,2.5272047712129133
2466,bopha2012,0.0,2.5272047712129133
2468,bopha2012,0.0,2.5272047712129133
2472,bopha2012,0.8034433285509325,2.5272047712129133
2474,bopha2012,0.0,2.5272047712129133
2476,bopha2012,0.0,2.5272047712129133
2480,bopha2012,0.0319081046585832,2.5272047712129133
2482,bopha2012,0.0168180289270097,2.5272047712129133
2483,bopha2012,0.0,2.5272047712129133
2484,bopha2012,0.0,2.5272047712129133
2486,bopha2012,2.3817239144523654,2.5272047712129133
2487,bopha2012,0.6138243928476115,2.5272047712129133
2490,bopha2012,0.0,2.5272047712129133
2491,bopha2012,0.0,2.5272047712129133
2492,bopha2012,0.0,2.5272047712129133
2493,bopha2012,0.0,2.5272047712129133
2495,bopha2012,0.0,2.5272047712129133
2498,bopha2012,5.166867712102935,2.5272047712129133
2499,bopha2012,0.0,2.5272047712129133
2502,bopha2012,0.0351205806602669,2.5272047712129133
2503,bopha2012,0.0,2.5272047712129133
2504,bopha2012,0.0,2.5272047712129133
2505,bopha2012,0.0,2.5272047712129133
2506,bopha2012,0.8396305625524769,2.5272047712129133
2508,bopha2012,0.0,2.5272047712129133
2509,bopha2012,0.0,2.5272047712129133
2511,bopha2012,0.0,2.5272047712129133
2512,bopha2012,0.1419446415897799,2.5272047712129133
2513,bopha2012,0.0,2.5272047712129133
2514,bopha2012,0.0156641604010025,2.5272047712129133
2516,bopha2012,0.0,2.5272047712129133
2517,bopha2012,1.0483525887890457,2.5272047712129133
2523,bopha2012,2.0939086294416245,2.5272047712129133
2525,bopha2012,0.6815703380588877,2.5272047712129133
2526,bopha2012,1.0752688172043012,2.5272047712129133
2527,bopha2012,0.0,2.5272047712129133
2535,bopha2012,8.583172147001934,2.5272047712129133
2536,bopha2012,0.0,2.5272047712129133
2538,bopha2012,0.0,2.5272047712129133
2545,bopha2012,0.0,2.5272047712129133
2549,bopha2012,0.0,2.5272047712129133
2550,bopha2012,31.80495588511357,2.5272047712129133
2551,bopha2012,54.59579180509413,2.5272047712129133
2556,bopha2012,0.0,2.5272047712129133
2557,bopha2012,13.997873471557682,2.5272047712129133
2559,bopha2012,0.0,2.5272047712129133
2560,bopha2012,0.0,2.5272047712129133
2561,bopha2012,0.0,2.5272047712129133
2563,bopha2012,0.0,2.5272047712129133
2565,bopha2012,0.0,2.5272047712129133
2567,bopha2012,66.51697037740738,2.5272047712129133
2568,bopha2012,0.7034850812646559,2.5272047712129133
2569,bopha2012,0.0,2.5272047712129133
2570,bopha2012,0.0,2.5272047712129133
2571,bopha2012,0.0,2.5272047712129133
2575,bopha2012,0.0,2.5272047712129133
2578,bopha2012,0.0143081985977965,2.5272047712129133
2580,bopha2012,0.0734394124847001,2.5272047712129133
2581,bopha2012,0.9033121445299432,2.5272047712129133
2583,bopha2012,0.0776345102275028,2.5272047712129133
2591,bopha2012,0.0,2.5272047712129133
2592,bopha2012,0.0,2.5272047712129133
2593,bopha2012,0.0,2.5272047712129133
2596,bopha2012,0.0,2.5272047712129133
2597,bopha2012,0.0415627597672485,2.5272047712129133
2598,bopha2012,0.0,2.5272047712129133
2600,bopha2012,0.0,2.5272047712129133
2603,bopha2012,0.0,2.5272047712129133
2604,bopha2012,0.0,2.5272047712129133
2605,bopha2012,1.5845824411134906,2.5272047712129133
2607,bopha2012,0.2927033242734685,2.5272047712129133
2608,bopha2012,0.0,2.5272047712129133
2609,bopha2012,0.0,2.5272047712129133
2611,bopha2012,0.0,2.5272047712129133
2613,bopha2012,0.0,2.5272047712129133
2617,bopha2012,0.0,2.5272047712129133
2618,bopha2012,0.0,2.5272047712129133
2621,bopha2012,0.6831767719897524,2.5272047712129133
2622,bopha2012,0.0,2.5272047712129133
2623,bopha2012,0.0,2.5272047712129133
2626,bopha2012,0.0,2.5272047712129133
2629,bopha2012,0.0,2.5272047712129133
2630,bopha2012,0.0424989375265618,2.5272047712129133
2633,bopha2012,0.0,2.5272047712129133
2637,bopha2012,0.1708233686368295,2.5272047712129133
2641,bopha2012,0.0,2.5272047712129133
2642,bopha2012,0.1215066828675577,2.5272047712129133
2645,bopha2012,0.0,2.5272047712129133
2646,bopha2012,0.0,2.5272047712129133
2650,bopha2012,0.0,2.5272047712129133
2652,bopha2012,0.0328048113723346,2.5272047712129133
2653,bopha2012,0.0706713780918728,2.5272047712129133
2654,bopha2012,0.0,2.5272047712129133
2656,bopha2012,0.0,2.5272047712129133
2657,bopha2012,0.0,2.5272047712129133
2658,bopha2012,0.0,2.5272047712129133
2661,bopha2012,0.0,2.5272047712129133
2662,bopha2012,0.0,2.5272047712129133
2664,bopha2012,0.0,2.5272047712129133
2666,bopha2012,0.0,2.5272047712129133
2668,bopha2012,0.0,2.5272047712129133
2670,bopha2012,0.0,2.5272047712129133
2671,bopha2012,0.0,2.5272047712129133
2672,bopha2012,0.0,2.5272047712129133
2674,bopha2012,0.0,2.5272047712129133
2675,bopha2012,0.0,2.5272047712129133
2676,bopha2012,1.9169646404449745,2.5272047712129133
2678,bopha2012,0.0,2.5272047712129133
2680,bopha2012,0.0,2.5272047712129133
2681,bopha2012,0.0,2.5272047712129133
2682,bopha2012,0.0,2.5272047712129133
2685,bopha2012,0.417391304347826,2.5272047712129133
2687,bopha2012,0.0,2.5272047712129133
2690,bopha2012,1.074743527112848,2.5272047712129133
2691,bopha2012,0.0,2.5272047712129133
2692,bopha2012,0.0,2.5272047712129133
2694,bopha2012,0.0439238653001464,2.5272047712129133
2695,bopha2012,2.047174009790832,2.5272047712129133
2696,bopha2012,0.109938434476693,2.5272047712129133
2698,bopha2012,0.0,2.5272047712129133
2699,bopha2012,0.0,2.5272047712129133
2700,bopha2012,0.0,2.5272047712129133
2701,bopha2012,0.0,2.5272047712129133
2702,bopha2012,0.0,2.5272047712129133
2703,bopha2012,0.0,2.5272047712129133
2704,bopha2012,0.0,2.5272047712129133
2705,bopha2012,0.0070308654995429,2.5272047712129133
2706,bopha2012,1.1371020142949968,2.5272047712129133
2709,bopha2012,0.0236658383623239,2.5272047712129133
2711,bopha2012,0.0,2.5272047712129133
2712,bopha2012,0.0,2.5272047712129133
2713,bopha2012,0.0,2.5272047712129133
2714,bopha2012,0.0,2.5272047712129133
2717,bopha2012,1.9644821625019644,2.5272047712129133
2719,bopha2012,0.0,2.5272047712129133
2720,bopha2012,0.0635324015247776,2.5272047712129133
2721,bopha2012,0.0,2.5272047712129133
2725,bopha2012,0.0,2.5272047712129133
2726,bopha2012,0.0,2.5272047712129133
2727,bopha2012,0.0,2.5272047712129133
2728,bopha2012,0.0,2.5272047712129133
2729,bopha2012,1.287793952967525,2.5272047712129133
2731,bopha2012,0.0,2.5272047712129133
2733,bopha2012,0.1356852103120759,2.5272047712129133
2734,bopha2012,0.0,2.5272047712129133
2735,bopha2012,0.0,2.5272047712129133
2736,bopha2012,0.0,2.5272047712129133
2737,bopha2012,0.0,2.5272047712129133
2738,bopha2012,0.0,2.5272047712129133
2743,bopha2012,0.0,2.5272047712129133
2744,bopha2012,0.0,2.5272047712129133
2745,bopha2012,0.0,2.5272047712129133
2747,bopha2012,0.0,2.5272047712129133
2748,bopha2012,0.0,2.5272047712129133
2749,bopha2012,0.0,2.5272047712129133
2753,bopha2012,0.0,2.5272047712129133
2755,bopha2012,0.0,2.5272047712129133
2756,bopha2012,0.0,2.5272047712129133
2757,bopha2012,0.0,2.5272047712129133
2758,bopha2012,0.0,2.5272047712129133
2759,bopha2012,0.0,2.5272047712129133
2760,bopha2012,0.0,2.5272047712129133
2761,bopha2012,0.0,2.5272047712129133
2762,bopha2012,0.0,2.5272047712129133
2764,bopha2012,0.0,2.5272047712129133
2765,bopha2012,0.0,2.5272047712129133
2767,bopha2012,0.0,2.5272047712129133
2768,bopha2012,28.993678455492912,2.5272047712129133
2769,bopha2012,0.0,2.5272047712129133
2770,bopha2012,0.0,2.5272047712129133
2771,bopha2012,0.0,2.5272047712129133
2772,bopha2012,0.0,2.5272047712129133
2773,bopha2012,0.0,2.5272047712129133
2775,bopha2012,0.0506585612968591,2.5272047712129133
2776,bopha2012,0.0,2.5272047712129133
2777,bopha2012,0.0,2.5272047712129133
2778,bopha2012,1.5294117647058825,2.5272047712129133
2779,bopha2012,0.0,2.5272047712129133
2781,bopha2012,0.0,2.5272047712129133
2782,bopha2012,0.0,2.5272047712129133
2783,bopha2012,0.0104231811548884,2.5272047712129133
2784,bopha2012,0.0,2.5272047712129133
2785,bopha2012,0.0,2.5272047712129133
2786,bopha2012,0.0,2.5272047712129133
2788,bopha2012,0.0,2.5272047712129133
2789,bopha2012,0.6201194304088194,2.5272047712129133
2791,bopha2012,0.0,2.5272047712129133
2792,bopha2012,0.0,2.5272047712129133
2794,bopha2012,0.0,2.5272047712129133
2795,bopha2012,0.0,2.5272047712129133
2796,bopha2012,0.0,2.5272047712129133
2803,bopha2012,0.0150784077201447,2.5272047712129133
2805,bopha2012,0.0089405453732677,2.5272047712129133
2810,bopha2012,0.0,2.5272047712129133
2811,bopha2012,0.0,2.5272047712129133
2818,bopha2012,0.8016347060672745,2.5272047712129133
2820,bopha2012,0.0,2.5272047712129133
2827,bopha2012,0.0,2.5272047712129133
2828,bopha2012,0.0,2.5272047712129133
2831,bopha2012,0.0,2.5272047712129133
2832,bopha2012,0.0,2.5272047712129133
2833,bopha2012,0.2110817941952506,2.5272047712129133
2834,bopha2012,0.0,2.5272047712129133
2841,bopha2012,0.4688063469166967,2.5272047712129133
2842,bopha2012,0.0,2.5272047712129133
2844,bopha2012,0.0028925141733194,2.5272047712129133
2845,bopha2012,0.0,2.5272047712129133
2852,bopha2012,0.0,2.5272047712129133
2855,bopha2012,16.229862947823996,2.5272047712129133
2857,bopha2012,0.0392772977219167,2.5272047712129133
2858,bopha2012,0.0180061220815077,2.5272047712129133
2860,bopha2012,0.0,2.5272047712129133
2861,bopha2012,3.031784841075795,2.5272047712129133
2863,bopha2012,0.0856408792463602,2.5272047712129133
2865,bopha2012,0.0070067264573991,2.5272047712129133
2866,bopha2012,0.0564971751412429,2.5272047712129133
2871,bopha2012,0.049455984174085,2.5272047712129133
2874,bopha2012,0.0,2.5272047712129133
2877,bopha2012,0.0,2.5272047712129133
2879,bopha2012,0.0,2.5272047712129133
2880,bopha2012,0.2013085052843482,2.5272047712129133
2881,bopha2012,3.4090909090909087,2.5272047712129133
2882,bopha2012,5.302319764897143,2.5272047712129133
2883,bopha2012,0.0,2.5272047712129133
2884,bopha2012,0.0,2.5272047712129133
2885,bopha2012,0.0,2.5272047712129133
2888,bopha2012,0.0,2.5272047712129133
2890,bopha2012,0.0,2.5272047712129133
2891,bopha2012,0.0,2.5272047712129133
2897,bopha2012,47.57701773741832,2.5272047712129133
2900,bopha2012,0.0,2.5272047712129133
2902,bopha2012,0.0,2.5272047712129133
2904,bopha2012,0.0386100386100386,2.5272047712129133
2906,bopha2012,0.0,2.5272047712129133
2907,bopha2012,0.0,2.5272047712129133
2908,bopha2012,0.0091332541784637,2.5272047712129133
2912,bopha2012,0.0,2.5272047712129133
2914,bopha2012,0.1546072974644403,2.5272047712129133
2916,bopha2012,0.0,2.5272047712129133
2919,bopha2012,0.0,2.5272047712129133
2921,bopha2012,0.0181290790427846,2.5272047712129133
2923,bopha2012,0.0,2.5272047712129133
2924,bopha2012,0.0,2.5272047712129133
2926,bopha2012,0.0,2.5272047712129133
2927,bopha2012,0.0,2.5272047712129133
2929,bopha2012,34.73188483356523,2.5272047712129133
2930,bopha2012,2.3547040565128974,2.5272047712129133
2932,bopha2012,0.0117398450340455,2.5272047712129133
2933,bopha2012,0.0,2.5272047712129133
2934,bopha2012,0.0,2.5272047712129133
2935,bopha2012,0.0,2.5272047712129133
2937,bopha2012,0.0,2.5272047712129133
2940,bopha2012,0.0,2.5272047712129133
24629,conson2010,0.0384319754035357,2.493050611486895
24631,conson2010,0.0,2.493050611486895
24632,conson2010,0.0,2.493050611486895
24633,conson2010,0.0282565696524441,2.493050611486895
24634,conson2010,0.0,2.493050611486895
24637,conson2010,0.0,2.493050611486895
24639,conson2010,0.0,2.493050611486895
24641,conson2010,0.0,2.493050611486895
24654,conson2010,0.4415188247571647,2.493050611486895
24665,conson2010,0.0,2.493050611486895
24671,conson2010,0.073251466756964,2.493050611486895
24681,conson2010,0.0146957970020574,2.493050611486895
24684,conson2010,0.0218340611353711,2.493050611486895
24690,conson2010,0.0,2.493050611486895
24696,conson2010,0.2965525763005066,2.493050611486895
24699,conson2010,0.0,2.493050611486895
24711,conson2010,0.306932674984987,2.493050611486895
24715,conson2010,0.0,2.493050611486895
24718,conson2010,0.0659334072586687,2.493050611486895
24719,conson2010,0.0,2.493050611486895
24730,conson2010,0.0,2.493050611486895
24734,conson2010,0.0,2.493050611486895
24746,conson2010,0.0,2.493050611486895
24753,conson2010,0.0,2.493050611486895
24754,conson2010,0.0,2.493050611486895
24763,conson2010,0.0451798723668605,2.493050611486895
