,adm3_pcode,storm_id,value_count,v_max,dis_track_min,typhoon
99,PH012802000,2950,7,64.59449150710732,29.887664679586592,goni
100,PH012802000,296,6,51.20480898922969,62.05088637562248,goni
101,PH012802000,297,7,42.0795819887271,72.15000000000103,goni
102,PH012802000,298,6,66.16459463486528,26.22729744703521,goni
103,PH012802000,299,5,41.284859758321275,5.549999999998896,goni
104,PH012803000,290,18,50.26144583711763,37.23053182538384,goni
105,PH012803000,291,21,55.49402199726446,31.395541084666146,goni
106,PH012803000,2910,21,46.77085075609766,59.94614221989073,goni
107,PH012803000,29100,20,41.38545482090449,12.410177275135824,goni
108,PH012803000,2911,12,16.49719282878515,233.69388631284627,goni
109,PH012803000,2912,19,61.68049141755533,42.26754073755223,goni
110,PH012803000,2913,18,22.848155331104092,176.294419934393,goni
111,PH012803000,2914,18,64.17457579795608,42.26754073755223,goni
112,PH012803000,2915,21,49.385020176208876,48.09271824828917,goni
113,PH012803000,2916,24,49.73416792393578,49.640709100487925,goni
114,PH012803000,2917,18,34.598659736825844,96.92658304099116,goni
115,PH012803000,2918,18,29.34479326456788,133.43104960989365,goni
116,PH012803000,2919,15,19.567691785391215,181.460388239427,goni
117,PH012803000,292,21,29.99726078207274,128.1316998248373,goni
118,PH012803000,2920,21,61.0972569648974,31.395541084666146,goni
119,PH012803000,2921,21,50.953480952195434,37.23053182538384,goni
120,PH012803000,2922,19,63.581147384637504,39.24442635585489,goni
121,PH012803000,2923,18,28.166147403939423,122.10000000000173,goni
122,PH012803000,2924,24,60.09236543265648,40.02161915763182,goni
123,PH012803000,2925,21,50.79820869935337,64.72356603276313,goni
124,PH012803000,2926,7,12.920826138331298,286.51119088092474,goni
125,PH012803000,2927,19,38.58379105181921,8.736024421497548,goni
126,PH012803000,2928,18,36.11439026400619,83.04289161624057,goni
127,PH012803000,2929,18,31.017357124642178,107.86403798794143,goni
128,PH012803000,293,21,49.85959043660529,51.16847173799408,goni
129,PH012803000,2930,18,70.8375238468517,28.29955830043324,goni
130,PH012803000,2931,18,23.270082649235352,156.28941902765328,goni
131,PH012803000,2932,21,58.812192914434576,45.5115468500962,goni
132,PH012803000,2933,21,23.9145745377305,157.85178430781838,goni
133,PH012803000,2934,18,47.23706934710459,72.36314669774595,goni
134,PH012803000,2935,24,62.589853148716415,31.777010543409148,goni
135,PH012803000,2936,18,28.096175222789444,128.1316998248373,goni
136,PH012803000,2937,21,50.54726768559733,37.23053182538384,goni
137,PH012803000,2938,18,29.049167456497496,111.1386633894821,goni
138,PH012803000,2939,18,57.37997207121241,17.550641013940115,goni
139,PH012803000,294,18,64.54596418928276,22.199999999978232,goni
140,PH012803000,2940,19,36.33966599346424,83.84463507314291,goni
141,PH012803000,2941,18,57.574987528650695,26.21298324401779,goni
142,PH012803000,2942,21,67.38086958422056,32.01484781274656,goni
143,PH012803000,2943,21,42.85773853414738,63.522134899028664,goni
144,PH012803000,2944,21,53.166222460013,42.53006883419366,goni
145,PH012803000,2945,21,49.01670421646163,58.99730926069383,goni
146,PH012803000,2946,18,51.886108212203425,48.253910777557635,goni
147,PH012803000,2947,21,51.11429015659159,63.27973609300631,goni
148,PH012803000,2948,19,45.04804297138508,57.943701124462045,goni
149,PH012803000,2949,21,34.982541803373806,88.121078147337,goni
150,PH012803000,295,15,21.94247933498343,171.33237434881832,goni
151,PH012803000,2950,20,43.472688539641695,11.10000000000213,goni
152,PH012803000,296,18,57.27074002404264,23.54665581352798,goni
153,PH012803000,297,21,31.352807439343632,110.47321031694462,goni
154,PH012803000,298,18,56.111744349801135,30.8569237973314,goni
155,PH012803000,299,18,48.097548396310756,33.75933204316033,goni
156,PH012804000,290,18,65.19685525677859,28.29955830043417,goni
157,PH012804000,291,18,38.098486153467384,97.08534904916156,goni
158,PH012804000,2910,21,44.40783249426578,8.858336053096515,goni
159,PH012804000,29100,21,57.31915210164378,52.65192304179491,goni
160,PH012804000,2911,18,23.86714918522961,165.4815329658136,goni
161,PH012804000,2912,18,35.82539919695243,105.59595162694188,goni
162,PH012804000,2913,21,35.5084948499046,104.71719056584124,goni
163,PH012804000,2914,18,35.427243830376554,105.59595162694188,goni
164,PH012804000,2915,21,68.48060524984959,21.715608803336128,goni
165,PH012804000,2916,24,67.71699763801736,29.660008719192668,goni
166,PH012804000,2917,21,60.92849936074563,24.820354550259655,goni
167,PH012804000,2918,15,19.33258274137257,203.6176932390624,goni
168,PH012804000,2919,21,31.496831994267364,109.32232159994656,goni
169,PH012804000,292,21,52.51710511455017,56.59911660088551,goni
170,PH012804000,2920,21,38.31520074637779,97.08534904916156,goni
171,PH012804000,2921,21,65.01097182515439,28.29955830043417,goni
172,PH012804000,2922,18,35.34897396804733,106.75638154227127,goni
173,PH012804000,2923,21,46.82253854002494,62.050886375608584,goni
174,PH012804000,2924,21,36.60077197412484,103.23596756943323,goni
175,PH012804000,2925,21,30.73420579310471,125.82720294116031,goni
176,PH012804000,2926,15,18.42700535794966,214.37660786569992,goni
177,PH012804000,2927,21,45.991591445788174,75.7912121599927,goni
178,PH012804000,2928,18,56.828129846313665,19.028308031981584,goni
179,PH012804000,2929,18,56.00876372565535,47.16322280028871,goni
180,PH012804000,293,21,66.85783708075121,32.36178301640324,goni
181,PH012804000,2930,15,36.575416200084895,98.34625056400685,goni
182,PH012804000,2931,21,37.39724189920636,88.97326845744162,goni
183,PH012804000,2932,21,35.1676312662965,106.75638154227914,goni
184,PH012804000,2933,21,39.61894332871011,85.70341715033067,goni
185,PH012804000,2934,18,27.84138970521992,141.49779150219436,goni
186,PH012804000,2935,21,38.64645782579668,95.22565876307145,goni
187,PH012804000,2936,18,50.26149318000702,56.59911660088551,goni
188,PH012804000,2937,22,66.06663883633406,28.29955830043417,goni
189,PH012804000,2938,21,51.912322919119255,47.41922078650425,goni
190,PH012804000,2939,18,42.84976296447122,84.89867490131496,goni
191,PH012804000,294,18,43.07989891562917,78.88032073969768,goni
192,PH012804000,2940,21,52.35936429112584,16.15770128294146,goni
193,PH012804000,2941,18,56.85555127654198,53.31906729545847,goni
194,PH012804000,2942,21,36.62419196454109,102.07409938545354,goni
195,PH012804000,2943,19,39.93837259522808,1.4861232144543763,goni
196,PH012804000,2944,20,73.04771349130122,22.43107103743022,goni
197,PH012804000,2945,21,72.66982287124041,23.54665581352854,goni
198,PH012804000,2946,18,61.49655084395544,45.46737913239035,goni
199,PH012804000,2947,21,29.970177858439573,127.77059520875487,goni
200,PH012804000,2948,20,43.45524207140139,7.848885271152106,goni
201,PH012804000,2949,24,57.13073851206571,22.81322381036225,goni
202,PH012804000,295,21,35.732974151775785,99.2814182010016,goni
203,PH012804000,2950,21,53.71687580545441,57.14074728246527,goni
204,PH012804000,296,19,42.54762340261571,83.43479489996716,goni
205,PH012804000,297,21,53.78364612736356,47.4192207865048,goni
206,PH012804000,298,18,64.44717852926338,41.227269784632405,goni
207,PH012804000,299,18,64.02555561512669,32.361783016378894,goni
208,PH012805000,290,30,47.87512769744699,15.697770542359704,goni
209,PH012805000,291,34,57.02658526723027,43.34688570126664,goni
210,PH012805000,2910,35,56.873843162601034,37.951403750144365,goni
211,PH012805000,29100,31,42.57719273865189,2.3713594970322914e-11,goni
212,PH012805000,2911,24,18.53817273656607,211.19190325389152,goni
213,PH012805000,2912,30,55.479584641762855,56.59911660088281,goni
214,PH012805000,2913,33,25.899598887184144,154.20612828290507,goni
215,PH012805000,2914,30,56.05561906939159,56.59911660088281,goni
216,PH012805000,2915,35,54.822026642080125,25.642041485924466,goni
217,PH012805000,2916,40,57.76700698915907,38.746339481378115,goni
218,PH012805000,2917,30,42.18488013844847,74.461063650755,goni
219,PH012805000,2918,26,26.44768216035144,149.43832339797552,goni
220,PH012805000,2919,25,22.466252966921353,158.92781380237764,goni
221,PH012805000,292,35,35.1540982928545,105.30384608361577,goni
222,PH012805000,2920,35,59.96878362207024,43.34688570126664,goni
223,PH012805000,2921,35,49.19006065214935,15.697770542359704,goni
224,PH012805000,2922,30,55.729685341258175,55.49999999999842,goni
225,PH012805000,2923,31,33.09584425834929,100.51477503332406,goni
226,PH012805000,2924,40,56.10605599655604,51.16847173795824,goni
227,PH012805000,2925,35,46.06022465984591,75.4881613234628,goni
228,PH012805000,2926,16,14.38858854118359,263.8439879929146,goni
229,PH012805000,2927,35,61.7337211950244,21.14619634363989,goni
230,PH012805000,2928,30,44.40037090240713,60.34141011927569,goni
231,PH012805000,2929,30,36.78610883918012,88.47558636195028,goni
232,PH012805000,293,35,57.232240793467994,35.101282027891585,goni
233,PH012805000,2930,30,61.682832951288276,44.74553050305206,goni
234,PH012805000,2931,30,26.89282158035394,133.66169982459817,goni
235,PH012805000,2932,35,53.71360247540582,56.31042186666748,goni
236,PH012805000,2933,35,27.585090808602757,135.2880662081101,goni
237,PH012805000,2934,30,40.95258712713626,88.97326845743886,goni
238,PH012805000,2935,40,59.508198405967974,45.828378991866714,goni
239,PH012805000,2936,30,33.13038307809113,105.30384608361577,goni
240,PH012805000,2937,35,48.81848984648594,15.697770542359704,goni
241,PH012805000,2938,33,34.7660456653205,88.80000000000126,goni
242,PH012805000,2939,30,65.90088460770885,33.299999999998896,goni
243,PH012805000,294,31,68.82467518025604,29.887664679575465,goni
244,PH012805000,2940,35,44.67873084535806,60.981948582271635,goni
245,PH012805000,2941,30,61.87531064868194,19.75046656948717,goni
246,PH012805000,2942,35,60.04651943663925,47.629364776679495,goni
247,PH012805000,2943,35,51.59810076156878,40.8528512154554,goni
248,PH012805000,2944,35,56.29953519207881,19.916453514589993,goni
249,PH012805000,2945,35,59.96105627439957,40.021619157670536,goni
250,PH012805000,2946,30,59.62878680465643,37.97470099939803,goni
251,PH012805000,2947,35,44.49662321202175,78.48885271170839,goni
252,PH012805000,2948,35,52.884613053062765,35.101282027877986,goni
253,PH012805000,2949,35,42.489523264700196,65.40142283577839,goni
254,PH012805000,295,25,25.218663759189333,148.92212730149691,goni
255,PH012805000,2950,33,45.587680639010095,5.549999999977601,goni
256,PH012805000,296,31,60.768976424852944,35.10128202787537,goni
257,PH012805000,297,35,36.522372118275165,88.80000000000126,goni
258,PH012805000,298,30,55.90261542654125,18.229318167800905,goni
259,PH012805000,299,29,39.0522801726259,11.10000000000134,goni
260,PH012806000,290,31,65.06890014413236,27.74999999999921,goni
261,PH012806000,291,30,39.578595648917414,91.86884673270968,goni
262,PH012806000,2910,35,67.071213433321,12.717742417342963,goni
263,PH012806000,29100,35,58.853494387136266,50.25738751665915,goni
264,PH012806000,2911,30,23.730859640704267,166.5000000000008,goni
265,PH012806000,2912,30,35.81927379887462,105.44999999999874,goni
266,PH012806000,2913,35,34.10549053250827,111.0000000000142,goni
267,PH012806000,2914,30,35.455357252005925,105.44999999999874,goni
268,PH012806000,2915,35,65.50494608400778,14.567997379327,goni
269,PH012806000,2916,40,65.90281155661434,33.439794166044535,goni
270,PH012806000,2917,34,61.97974937071488,31.395541084700444,goni
271,PH012806000,2918,25,19.631638595396385,200.56935209547225,goni
272,PH012806000,2919,30,30.484928336681975,114.28149456496699,goni
273,PH012806000,292,35,51.18579869620464,59.77532935920263,goni
274,PH012806000,2920,30,39.882969869120636,91.86884673270968,goni
275,PH012806000,2921,35,64.79290685612466,27.74999999999921,goni
276,PH012806000,2922,30,35.64623088642905,105.59595162694237,goni
277,PH012806000,2923,35,48.486399214393984,56.599116600875924,goni
278,PH012806000,2924,36,38.28326280880019,97.08534904916205,goni
279,PH012806000,2925,31,32.277433036741385,118.77518680261697,goni
280,PH012806000,2926,23,18.05757712377617,218.6446431998838,goni
281,PH012806000,2927,35,47.36193643051158,71.86434982796563,goni
282,PH012806000,2928,31,52.32334541852623,15.660962696756119,goni
283,PH012806000,2929,30,50.98773407394821,45.766472444350754,goni
284,PH012806000,293,35,65.50973779873081,35.537339517766675,goni
285,PH012806000,2930,30,37.292441847758084,95.80785458405258,goni
286,PH012806000,2931,35,37.40301545445772,88.80000000000126,goni
287,PH012806000,2932,35,36.86690316908697,100.92248548440664,goni
288,PH012806000,2933,35,38.174665635925834,90.64251737824785,goni
289,PH012806000,2934,30,28.11427503946482,139.74542926335377,goni
290,PH012806000,2935,35,38.67951698421386,94.9344454730687,goni
291,PH012806000,2936,30,48.92383239537445,59.77532935920263,goni
292,PH012806000,2937,35,65.93715976617436,27.74999999999921,goni
293,PH012806000,2938,34,52.25447713969306,44.40000000000063,goni
294,PH012806000,2939,30,43.38348046308939,83.43479489996776,goni
295,PH012806000,294,28,46.00973578613045,72.36314669773661,goni
296,PH012806000,2940,35,51.56350200918693,15.440320514014934,goni
297,PH012806000,2941,30,56.3552663784102,53.89869780248807,goni
298,PH012806000,2942,35,37.5115880239875,98.73891299799585,goni
299,PH012806000,2943,37,45.78181973275636,5.601824417981577,goni
300,PH012806000,2944,35,73.0252792702731,21.19640058682017,goni
301,PH012806000,2945,38,71.56125073867855,27.750000000018616,goni
302,PH012806000,2946,30,59.46479227660742,48.317026613399506,goni
303,PH012806000,2947,35,29.97965394884655,127.64999999999905,goni
304,PH012806000,2948,32,41.88850876957178,5.54999999999929,goni
305,PH012806000,2949,35,55.08216999259346,20.679719960574705,goni
306,PH012806000,295,32,34.41312703485704,104.71719056584075,goni
307,PH012806000,2950,35,56.01155609220032,52.65192304179504,goni
308,PH012806000,296,31,42.585812480626295,83.2499999999992,goni
309,PH012806000,297,35,54.216164953708784,44.40000000000063,goni
310,PH012806000,298,30,63.90203007211506,41.78909666347655,goni
311,PH012806000,299,30,64.65585677366214,28.29955830043479,goni
312,PH012807000,290,38,56.02428145715602,12.410177275101258,goni
313,PH012807000,291,42,45.54223236468922,74.66761346124066,goni
314,PH012807000,2910,42,57.52227027753191,15.034422281687078,goni
315,PH012807000,29100,42,68.41759938496178,27.749999999979256,goni
316,PH012807000,2911,33,21.74990935883431,180.80746786025728,goni
317,PH012807000,2912,36,47.935320827053935,72.99885273070512,goni
318,PH012807000,2913,40,31.9389654151128,119.55065871839574,goni
319,PH012807000,2914,36,47.58882588314714,72.99885273070512,goni
320,PH012807000,2915,48,63.561232509575,29.722753905486307,goni
321,PH012807000,2916,43,49.31803799685701,2.216206385841012,goni
322,PH012807000,2917,42,55.321603576848595,44.40000000000142,goni
323,PH012807000,2918,34,22.841580256309378,174.1851385738648,goni
324,PH012807000,2919,35,27.652946094477056,126.55947218601138,goni
325,PH012807000,292,42,43.603983488135206,77.7000000000011,goni
326,PH012807000,2920,42,46.08483751213609,74.66761346124066,goni
327,PH012807000,2921,42,57.78693953730456,12.410177275101258,goni
328,PH012807000,2922,36,46.21475893339362,75.4881613234731,goni
329,PH012807000,2923,36,39.63250223708196,80.77169034602282,goni
330,PH012807000,2924,48,44.30242246947467,77.5169535269901,goni
331,PH012807000,2925,39,38.76178020399397,94.44739585237191,goni
332,PH012807000,2926,27,17.174184379682245,228.26196910459245,goni
333,PH012807000,2927,48,56.402150620799624,51.47395922520744,goni
334,PH012807000,2928,36,53.207486995182414,46.76963852015015,goni
335,PH012807000,2929,36,52.63105676044762,48.913956342032336,goni
336,PH012807000,293,38,43.1235512416984,2.5266190579603027e-11,goni
337,PH012807000,2930,36,47.62838754234989,69.54130067807311,goni
338,PH012807000,2931,36,31.55693999094285,112.11534528624077,goni
339,PH012807000,2932,37,47.0411836354093,72.99885273071344,goni
340,PH012807000,2933,42,34.35771719334289,103.5005207423712,goni
341,PH012807000,2934,35,34.71344890575922,110.58296659069215,goni
342,PH012807000,2935,42,51.46738845456337,63.03081541368498,goni
343,PH012807000,2936,36,41.454613736751426,77.7000000000011,goni
344,PH012807000,2937,48,57.9681117502394,12.410177275101258,goni
345,PH012807000,2938,42,44.04444145186327,69.38518333662752,goni
346,PH012807000,2939,36,57.20062871748584,54.66116079995811,goni
347,PH012807000,294,36,55.19425681959516,59.35910010512205,goni
348,PH012807000,2940,36,54.41798086507751,43.31653657784067,goni
349,PH012807000,2941,42,70.24293855746218,20.129701179813274,goni
350,PH012807000,2942,42,46.433645673322864,74.74601568579314,goni
351,PH012807000,2943,42,55.5711963790613,22.63404315907987,goni
352,PH012807000,2944,36,65.21129016585273,17.96195353164764,goni
353,PH012807000,2945,39,52.54580168380118,2.5266190579603027e-11,goni
354,PH012807000,2946,36,68.00575431268291,13.26124788899538,goni
355,PH012807000,2947,48,38.668545377154416,95.00069736585723,goni
356,PH012807000,2948,36,57.564320490374655,23.54665581349424,goni
357,PH012807000,2949,45,54.51567575058116,45.76647244438136,goni
358,PH012807000,295,36,31.355715217658783,115.88740224891495,goni
359,PH012807000,2950,42,62.1339399862657,37.23053182534928,goni
360,PH012807000,296,42,56.52287645043193,51.16847173796868,goni
361,PH012807000,297,42,51.32665932586792,52.01486055277668,goni
362,PH012807000,298,42,70.05721592868629,8.913515962605475,goni
363,PH012807000,299,40,60.489121483321114,22.883236222155674,goni
364,PH012808000,290,6,50.38662226613045,31.395541084700728,goni
365,PH012808000,291,6,57.353731658188,40.02161915763696,goni
366,PH012808000,2910,7,50.206395826890926,53.45510535648882,goni
367,PH012808000,29100,7,43.55783900745724,11.10000000002303,goni
368,PH012808000,2911,4,17.41896179535388,223.1072387888874,goni
369,PH012808000,2912,7,53.43116784440782,59.775329359200065,goni
370,PH012808000,2913,7,23.782625386426243,169.4341464994711,goni
371,PH012808000,2914,6,54.07243326706442,59.775329359200065,goni
372,PH012808000,2915,7,52.960112202112406,38.211514383703424,goni
373,PH012808000,2916,8,53.97249672732307,40.021619157640465,goni
374,PH012808000,2917,6,37.06322190050095,89.49106100612681,goni
375,PH012808000,2918,6,26.65509774327783,148.0924711117962,goni
376,PH012808000,2919,5,20.548815119919457,173.74248185174423,goni
377,PH012808000,292,7,31.847260662244924,119.5506587183959,goni
378,PH012808000,2920,7,61.35119530574331,40.02161915763696,goni
379,PH012808000,2921,7,51.167229524272045,31.395541084700728,goni
380,PH012808000,2922,7,55.028647956479496,56.59911660088289,goni
381,PH012808000,2923,7,30.506512847970573,111.00000000000158,goni
382,PH012808000,2924,8,57.96896324307781,47.093311627008,goni
383,PH012808000,2925,7,47.96664352739945,71.07467903548654,goni
384,PH012808000,2926,3,13.425799224978807,278.3865837284652,goni
385,PH012808000,2927,7,45.21292358549264,19.309779583447956,goni
386,PH012808000,2928,6,39.37495827341654,73.1464933958322,goni
387,PH012808000,2929,6,32.250832690804735,99.90000000000143,goni
388,PH012808000,293,7,51.836689363817904,49.64070910051632,goni
389,PH012808000,2930,6,61.81218774331821,44.399999999997874,goni
390,PH012808000,2931,6,24.825485386904067,145.99770546142673,goni
391,PH012808000,2932,7,55.929782961349815,51.99749524368367,goni
392,PH012808000,2933,7,25.133932174196666,150.08360092899136,goni
393,PH012808000,2934,6,40.95124203201087,88.7999999999985,goni
394,PH012808000,2935,8,57.21941653439501,49.200823385979824,goni
395,PH012808000,2936,6,29.89673474591012,119.5506587183959,goni
396,PH012808000,2937,7,50.98712955235007,31.395541084700728,goni
397,PH012808000,2938,6,31.509817664196696,100.51477503332929,goni
398,PH012808000,2939,6,65.52643579934937,35.101282027874745,goni
399,PH012808000,294,6,67.09452143119556,24.82035455022756,goni
400,PH012808000,2940,7,39.47925888880101,74.53842111260296,goni
401,PH012808000,2941,6,60.57559540434095,30.750761044321965,goni
402,PH012808000,2942,7,60.640158775347615,46.36053792146017,goni
403,PH012808000,2943,7,46.11832997449508,55.77977993129102,goni
404,PH012808000,2944,7,56.474678972657195,35.17890152841701,goni
405,PH012808000,2945,7,51.582490335124014,55.50000000001916,goni
406,PH012808000,2946,6,52.72798212100869,50.01754846099709,goni
407,PH012808000,2947,7,43.49384725176094,80.8092197710183,goni
408,PH012808000,2948,6,48.569626440240924,49.64070910050733,goni
409,PH012808000,2949,7,37.94519411694071,78.23780888525843,goni
410,PH012808000,295,5,23.014276722087317,163.88953596860205,goni
411,PH012808000,2950,6,43.130993959600254,2.217151831662017e-11,goni
412,PH012808000,296,6,59.65054484087047,40.021619157662336,goni
413,PH012808000,297,7,33.214710336501355,100.5147750333291,goni
414,PH012808000,298,6,58.30866890861545,30.459934875674918,goni
415,PH012808000,299,6,42.12092246018546,24.8203545502586,goni
416,PH012809000,290,23,43.32520531065781,11.10000000000134,goni
417,PH012809000,291,28,51.51420792315473,58.99730926065904,goni
418,PH012809000,2910,28,57.5392251083471,32.999277832672384,goni
419,PH012809000,29100,28,60.39148394492426,12.410177275101434,goni
420,PH012809000,2911,20,18.613182564987888,210.09133501659656,goni
421,PH012809000,2912,24,53.54630752821828,61.04999999999811,goni
422,PH012809000,2913,25,26.652411650794807,148.92212730149728,goni
423,PH012809000,2914,24,53.6527137222035,61.04999999999811,goni
424,PH012809000,2915,29,56.62434781282663,28.17171293374502,goni
425,PH012809000,2916,32,58.225752078062406,25.112757863106427,goni
426,PH012809000,2917,28,43.559579875707605,70.20256405574726,goni
427,PH012809000,2918,22,24.855385157160004,159.79759854264728,goni
428,PH012809000,2919,20,23.018797866962334,154.60510987675283,goni
429,PH012809000,292,28,35.85488904068926,102.33694347595764,goni
430,PH012809000,2920,28,52.75573305843923,58.99730926065904,goni
431,PH012809000,2921,27,47.89340040174552,11.10000000000134,goni
432,PH012809000,2922,24,52.416404478005575,62.05088637561334,goni
433,PH012809000,2923,24,32.76257025152733,102.33694347594704,goni
434,PH012809000,2924,32,49.07022399070624,66.57728837712072,goni
435,PH012809000,2925,28,42.875853457096845,83.29181136940453,goni
