,adm3_pcode,storm_id,value_count,v_max,dis_track_min
0,PH012901000,2009299N12153,50,8.941294039157446,286.58930437231294
1,PH012908000,2009299N12153,27,7.362954306841235,293.53845812585234
2,PH012931000,2009299N12153,51,10.519639226108767,270.493842937277
3,PH012932000,2009299N12153,17,7.3211865255218385,297.22734878483044
4,PH012933000,2009299N12153,18,8.452729428611795,291.3667422892643
5,PH013301000,2009299N12153,31,14.090242498340677,224.58718518917007
6,PH013302000,2009299N12153,59,13.848106065694335,230.13316948529118
7,PH013303000,2009299N12153,35,11.30572454943151,268.959698320035
8,PH013304000,2009299N12153,94,12.343817606168486,252.94264428215635
9,PH013305000,2009299N12153,32,10.616306915939276,274.7377161472464
10,PH013306000,2009299N12153,12,9.447618779994881,285.8234622386821
11,PH013307000,2009299N12153,77,13.373250908977544,241.2256922254513
12,PH013308000,2009299N12153,27,12.82312711362738,247.40996210803294
13,PH013309000,2009299N12153,29,13.609080255804898,235.67934284424882
14,PH013310000,2009299N12153,14,10.094114003840284,280.04111376909475
15,PH013311000,2009299N12153,103,13.208845456313155,241.48833511558615
16,PH013312000,2009299N12153,31,13.720573359600792,225.2877528089209
17,PH013313000,2009299N12153,100,14.384064402407574,213.79255428134445
18,PH013314000,2009299N12153,70,12.911451538616213,252.31887262341394
19,PH013315000,2009299N12153,82,11.742942624252949,263.65316948882383
20,PH013316000,2009299N12153,21,11.868789977189218,263.4126275907308
21,PH013317000,2009299N12153,65,14.335387060029237,219.04140431672582
22,PH013318000,2009299N12153,71,10.7368605931508,269.5449631043087
23,PH013319000,2009299N12153,40,9.587521560912037,280.616314613398
24,PH013320000,2009299N12153,62,13.9057410710679,224.86926236914644
25,PH015501000,2009299N12153,219,18.289521650828966,189.95252938439376
26,PH015502000,2009299N12153,201,18.058592263738493,162.64842725984118
27,PH015503000,2009299N12153,248,17.101211668751265,195.42925449181294
28,PH015504000,2009299N12153,40,15.839210094650827,170.4492168240653
29,PH015505000,2009299N12153,64,15.81396996117302,217.62547273307558
