,adm3_pcode,storm_id,value_count,v_max,dis_track_min
0,PH015501000,2019329N09160,136,9.432230116984641,256.0328181025244
1,PH015502000,2019329N09160,135,10.663802673500976,249.43904373522983
2,PH015503000,2019329N09160,119,9.127732099952523,269.73198217715947
3,PH015504000,2019329N09160,23,10.317609763429056,273.4542539931341
4,PH015505000,2019329N09160,20,8.116104132678089,290.1840316827755
5,PH015506000,2019329N09160,10,8.36897101177933,298.21321861788095
6,PH015507000,2019329N09160,27,9.540103348823488,286.97103529198586
7,PH015508000,2019329N09160,119,8.734876807785579,273.55935801900495
8,PH015509000,2019329N09160,22,10.015120771318346,269.79945837160795
9,PH015510000,2019329N09160,23,10.317609763429056,273.4542539931341
10,PH015511000,2019329N09160,140,10.885134788365198,263.0587011415903
11,PH015512000,2019329N09160,13,8.574326228395977,295.41833610385197
12,PH015513000,2019329N09160,36,9.391340183827142,274.24425867985246
13,PH015514000,2019329N09160,57,8.223992068264998,283.92704098968045
14,PH015515000,2019329N09160,160,10.064432132811397,256.7190943122321
15,PH015516000,2019329N09160,98,9.67628087995069,250.8786665358926
16,PH015517000,2019329N09160,49,9.358664066598557,276.9325553793297
17,PH015518000,2019329N09160,15,9.091558054275168,281.7777447073644
18,PH015519000,2019329N09160,159,9.898070641858622,250.0735457660524
19,PH015520000,2019329N09160,168,10.397524946089755,242.12422384506388
20,PH015521000,2019329N09160,60,9.493795135910577,266.7081781213225
21,PH015522000,2019329N09160,37,9.217434152612697,274.1116948805758
22,PH015523000,2019329N09160,204,9.777459906984115,259.3308567897162
23,PH015524000,2019329N09160,76,9.992057139626453,272.5687200717908
24,PH015525000,2019329N09160,29,8.885389663679891,289.7586054950673
25,PH015526000,2019329N09160,12,8.795226297134839,289.3279996921753
26,PH015527000,2019329N09160,331,11.248456976972712,242.3102672921267
27,PH015528000,2019329N09160,13,8.988939869161664,287.0478793415566
28,PH015531000,2019329N09160,37,10.212034328320636,279.29655732989755
29,PH015532000,2019329N09160,84,10.0338419534493,267.11681585712984
30,PH015533000,2019329N09160,8,8.179019876129667,296.827158376316
31,PH015534000,2019329N09160,23,8.588237838254747,291.92571142693424
32,PH015538000,2019329N09160,30,9.244494743072309,282.1948866950781
33,PH015539000,2019329N09160,14,8.799985185433703,296.3353733653912
34,PH015540000,2019329N09160,18,9.726408701888483,281.06907903069475
35,PH015542000,2019329N09160,70,9.099976017729313,271.9773605968675
36,PH015544000,2019329N09160,68,9.567688324312883,289.92877577059386
37,PH015545000,2019329N09160,52,10.34167381972069,262.24735910207926
38,PH015546000,2019329N09160,36,9.137493833695894,287.78931169306895
39,PH015547000,2019329N09160,62,9.768729911109316,278.2372382203132
40,PH015548000,2019329N09160,11,8.818124789375183,292.54951526606095
41,PH025015000,2019329N09160,9,11.030948510332609,296.57757038061857
42,PH030801000,2019329N09160,172,18.561929675938494,165.1976043569875
43,PH030802000,2019329N09160,354,20.763022218173667,143.68247855650054
44,PH030803000,2019329N09160,173,19.1024032646963,160.61463781023107
45,PH030804000,2019329N09160,112,16.98423765686147,175.90585191281474
46,PH030805000,2019329N09160,338,17.951693889595536,166.69572716985493
47,PH030806000,2019329N09160,176,20.93281830162004,152.67720168049627
48,PH030807000,2019329N09160,357,22.157304568880036,140.28463695105378
49,PH030808000,2019329N09160,290,18.939940348573153,151.2621416953489
50,PH030809000,2019329N09160,56,17.547171081186356,180.62155292508416
51,PH030810000,2019329N09160,234,20.257526295553255,154.45209431400784
52,PH030811000,2019329N09160,58,19.617826286427004,159.0407984214244
53,PH030812000,2019329N09160,113,18.044003666960617,172.9034179337655
54,PH031401000,2019329N09160,105,17.03458201303458,202.28111902587057
55,PH031402000,2019329N09160,55,17.9826327806208,191.23455748301626
56,PH031403000,2019329N09160,106,16.988672657628882,202.38898075160557
57,PH031404000,2019329N09160,55,17.9826327806208,191.23455748301626
58,PH031405000,2019329N09160,220,18.994553864765084,180.19350965749985
59,PH031406000,2019329N09160,53,17.01664529469499,202.3345574365444
60,PH031407000,2019329N09160,107,17.360225174497447,196.74199528842465
61,PH031408000,2019329N09160,54,17.95050451963353,191.29111381917517
62,PH031409000,2019329N09160,110,18.285341255537027,185.51464816405343
63,PH031410000,2019329N09160,109,17.904059890789707,191.2597120560128
