,adm3_pcode,storm_id,value_count,v_max,dis_track_min
0,PH012901000,2017312N10134,188,10.280455656082005,236.64834433070266
1,PH012902000,2017312N10134,32,8.868850855168015,260.2332541284904
2,PH012903000,2017312N10134,58,7.655341297162508,283.1140383886643
3,PH012904000,2017312N10134,27,8.42681247299162,271.95218116713505
4,PH012905000,2017312N10134,18,7.073035060263675,298.5049474821152
5,PH012906000,2017312N10134,161,9.135427455813131,252.38499311449362
6,PH012907000,2017312N10134,23,7.766241995610756,279.1094790478002
7,PH012908000,2017312N10134,272,9.83587010180667,251.8703732938271
8,PH012909000,2017312N10134,32,9.000288484707866,260.3619087212319
9,PH012910000,2017312N10134,93,9.076301237607955,264.3302064880721
10,PH012911000,2017312N10134,29,8.613301099084943,268.08155169500935
11,PH012912000,2017312N10134,50,7.461763201867065,286.806440827926
12,PH012913000,2017312N10134,44,8.067344556733596,279.6423307186879
13,PH012914000,2017312N10134,70,8.120390198532643,275.6000225316482
14,PH012915000,2017312N10134,178,9.215656513212515,264.22995128346247
15,PH012916000,2017312N10134,65,9.200987780007278,256.4827212572838
16,PH012917000,2017312N10134,139,8.744469725263318,268.2107385461074
17,PH012918000,2017312N10134,28,8.485225427142897,267.92093327089964
18,PH012919000,2017312N10134,19,7.5064485046860865,286.95410544750166
19,PH012920000,2017312N10134,34,7.2152383603478025,294.6552253723393
20,PH012921000,2017312N10134,20,7.612825281920543,282.92970045111656
21,PH012922000,2017312N10134,23,7.806331853855522,279.2533742581923
22,PH012923000,2017312N10134,23,7.766241995610756,279.1094790478002
23,PH012924000,2017312N10134,105,9.696072785854106,244.72530728029082
24,PH012925000,2017312N10134,34,9.272163563839342,252.5130823432279
25,PH012926000,2017312N10134,81,8.485225427142897,267.92093327089964
26,PH012927000,2017312N10134,61,8.736136500643548,260.07374816353257
27,PH012928000,2017312N10134,19,7.5064485046860865,286.95410544750166
28,PH012929000,2017312N10134,136,9.546173288664685,252.52927401952357
29,PH012931000,2017312N10134,120,10.909861148929394,227.70337500513438
30,PH012932000,2017312N10134,180,9.916034999643989,240.81222161641807
31,PH012933000,2017312N10134,77,10.224717596191091,232.9638297654401
32,PH012934000,2017312N10134,23,7.766241995610756,279.1094790478002
33,PH013301000,2017312N10134,47,13.630113146823682,179.09795290649336
34,PH013302000,2017312N10134,93,13.313634761205238,183.46611306883182
35,PH013303000,2017312N10134,85,11.3088950195026,213.11012558629068
36,PH013304000,2017312N10134,174,11.881779427235456,207.8028332227782
37,PH013305000,2017312N10134,82,10.94970298174163,220.95599873373882
38,PH013306000,2017312N10134,40,10.460330661052998,228.98524383243804
39,PH013307000,2017312N10134,137,12.702818505963617,192.16991717611768
40,PH013308000,2017312N10134,44,12.154525268533764,203.41731727542776
41,PH013309000,2017312N10134,46,13.004542819059786,187.8502874335309
42,PH013310000,2017312N10134,41,10.800030344628135,221.1373580192311
43,PH013311000,2017312N10134,180,12.571114053022868,195.63119058114455
44,PH013312000,2017312N10134,47,13.329159586466504,185.7101056418867
45,PH013313000,2017312N10134,142,14.105276529912025,173.44855099320793
46,PH013314000,2017312N10134,133,12.121233935532524,200.70191694576724
47,PH013315000,2017312N10134,169,11.464077675495963,212.75718161703318
48,PH013316000,2017312N10134,44,11.572757120898318,209.03374633044706
49,PH013317000,2017312N10134,96,13.95395385501492,174.63059444095327
50,PH013318000,2017312N10134,164,11.100278185369907,220.57855645771136
51,PH013319000,2017312N10134,119,10.609280154087715,228.80207849895814
52,PH013320000,2017312N10134,94,13.471722926420956,182.40514508717104
53,PH015501000,2017312N10134,313,18.39501518660463,110.88056157870824
54,PH015502000,2017312N10134,257,18.755631727446517,116.7193157067535
55,PH015503000,2017312N10134,356,16.99586014951764,129.69367326503303
56,PH015504000,2017312N10134,50,16.639127705008324,143.0595766631522
57,PH015505000,2017312N10134,100,15.275302196521116,146.32468555069292
58,PH015506000,2017312N10134,96,14.821099965440704,167.69109593228274
59,PH015507000,2017312N10134,97,15.639366668316821,156.7492053634911
60,PH015508000,2017312N10134,360,16.699243432275846,126.83012413535947
61,PH015509000,2017312N10134,50,16.875531257635604,138.42667132598467
62,PH015510000,2017312N10134,50,16.639127705008324,143.0595766631522
63,PH015511000,2017312N10134,250,17.47042438299332,132.27161566411425
