,adm3_pcode,storm_id,value_count,v_max,dis_track_min
0,PH012801000,2011205N12130,91,19.37787695711183,148.82310267974503
1,PH012802000,2011205N12130,65,23.251071067514033,119.48402782556386
2,PH012803000,2011205N12130,72,31.084647404758417,79.35251799279987
3,PH012804000,2011205N12130,150,19.59588906478939,146.41288256463525
4,PH012805000,2011205N12130,212,28.90348767574001,89.30219214763196
5,PH012806000,2011205N12130,122,20.49364750409286,139.09965651890582
6,PH012807000,2011205N12130,198,23.143321042100837,121.26575828003243
7,PH012808000,2011205N12130,35,28.718813952994562,89.59748456000386
8,PH012809000,2011205N12130,173,26.090237768985286,103.8891112927006
9,PH012810000,2011205N12130,89,19.06350252440503,151.31490517334802
10,PH012811000,2011205N12130,72,28.334068334362023,92.1357595927847
11,PH012812000,2011205N12130,134,25.29473242167009,107.13068703397151
12,PH012813000,2011205N12130,107,27.49679452087693,96.4474770696131
13,PH012814000,2011205N12130,718,32.27817353897578,74.62493548950478
14,PH012815000,2011205N12130,145,18.228393221141836,158.84155081346748
15,PH012816000,2011205N12130,70,27.264014648170104,96.83215879390605
16,PH012817000,2011205N12130,190,22.185195406026818,126.71395204407533
17,PH012818000,2011205N12130,100,23.795505449990685,116.8438529876288
18,PH012819000,2011205N12130,109,30.566483900845377,81.7785349903291
19,PH012820000,2011205N12130,34,25.895591029657847,104.15581939525194
20,PH012821000,2011205N12130,68,25.49266622086035,106.59526906604803
21,PH012822000,2011205N12130,138,25.17915850928807,108.8564994943453
22,PH012823000,2011205N12130,637,23.7691137379456,116.56019266861946
23,PH012901000,2011205N12130,236,27.652245932816204,12.42691228947548
24,PH012902000,2011205N12130,43,32.13789029004273,13.376164041176597
25,PH012903000,2011205N12130,120,39.81853169935345,43.0113123671211
26,PH012904000,2011205N12130,43,35.61067183555314,23.890445462457915
27,PH012905000,2011205N12130,189,35.603951281447046,61.91306200558189
28,PH012906000,2011205N12130,217,33.22844709841918,8.262228293089393
29,PH012907000,2011205N12130,40,39.413039789939745,39.777837022331894
30,PH012908000,2011205N12130,381,31.491629138731305,0.2825476004030988
31,PH012909000,2011205N12130,45,32.23964922043079,7.346178607048285
32,PH012910000,2011205N12130,135,32.94741117994558,10.063461824152457
33,PH012911000,2011205N12130,43,34.381280009851395,18.35445548920843
34,PH012912000,2011205N12130,117,39.01733255934287,49.50447904844244
35,PH012913000,2011205N12130,82,39.506080932792614,32.472667366454424
36,PH012914000,2011205N12130,124,39.08044906432151,29.44235980308023
37,PH012915000,2011205N12130,275,34.06096352015681,5.417289861770946
38,PH012916000,2011205N12130,89,31.826822302094477,2.216752588205717
39,PH012917000,2011205N12130,219,35.407684028623834,14.557836789012056
40,PH012918000,2011205N12130,42,35.10053169981897,20.41096462256381
41,PH012919000,2011205N12130,39,39.587878017416394,47.46976991078957
42,PH012920000,2011205N12130,116,37.00111702904584,56.96495574531578
43,PH012921000,2011205N12130,40,39.781397003356524,44.56099619640966
44,PH012922000,2011205N12130,40,39.07739015544962,37.91439106205134
45,PH012923000,2011205N12130,40,39.413039789939745,39.777837022331894
46,PH012924000,2011205N12130,135,30.053919727658847,4.179311420315714
47,PH012925000,2011205N12130,45,30.579517184685383,4.3831573412084746
48,PH012926000,2011205N12130,126,36.79627644419313,20.41096462256381
49,PH012927000,2011205N12130,86,33.4710855217496,12.564866283806838
50,PH012928000,2011205N12130,39,39.587878017416394,47.46976991078957
51,PH012929000,2011205N12130,183,31.08301259966451,5.3054256803970885
52,PH012930000,2011205N12130,74,32.34040513719328,74.32217736285973
53,PH012931000,2011205N12130,146,25.601056125397218,24.835488015220076
54,PH012932000,2011205N12130,231,29.007533463472583,7.777232499434868
55,PH012933000,2011205N12130,91,26.42047696730145,20.95358384430832
56,PH012934000,2011205N12130,40,39.413039789939745,39.777837022331894
57,PH013301000,2011205N12130,50,18.781779486552317,84.56562739062232
58,PH013302000,2011205N12130,98,20.011736906779365,72.18346084849178
59,PH013303000,2011205N12130,93,23.35080292168509,40.177067888702425
60,PH013304000,2011205N12130,196,22.689718773214942,47.46304234094232
61,PH013305000,2011205N12130,94,24.427439713750594,33.083319905690686
62,PH013306000,2011205N12130,46,25.13729161375401,27.81956872547805
63,PH013307000,2011205N12130,145,20.764991708382993,62.91335683316043
64,PH013308000,2011205N12130,49,21.306499725048415,59.81290583278757
65,PH013309000,2011205N12130,49,19.66067335047497,74.47512825480351
66,PH013310000,2011205N12130,46,23.964503178272167,35.10005886352227
67,PH013311000,2011205N12130,195,21.372389525518624,57.14270389967161
68,PH013312000,2011205N12130,51,19.494969007559497,78.8526773099028
69,PH013313000,2011205N12130,154,19.067167809580713,83.70735661696229
70,PH013314000,2011205N12130,142,21.60151009838122,55.46353318865622
71,PH013315000,2011205N12130,193,23.2627511334292,42.298552984210026
72,PH013316000,2011205N12130,48,22.156641645766967,50.629804344425025
73,PH013317000,2011205N12130,100,18.72558044424053,86.45640506145021
74,PH013318000,2011205N12130,192,24.42764749696182,32.35486017830869
75,PH013319000,2011205N12130,141,25.59024574838912,26.420168959170763
76,PH013320000,2011205N12130,101,19.575945709673185,77.18783136239982
77,PH015501000,2011205N12130,257,14.125903826244457,129.58414090750352
78,PH015502000,2011205N12130,244,16.026877722711273,133.33754127055684
79,PH015503000,2011205N12130,314,15.538039611080162,114.89987191060904
80,PH015504000,2011205N12130,54,17.987960300304405,123.81444943577044
81,PH015505000,2011205N12130,90,16.3632135519403,104.78223125194044
82,PH015506000,2011205N12130,110,19.20249698564107,96.16777250799052
