,adm3_pcode,storm_id,value_count,v_max,dis_track_min
0,PH012801000,2011266N13139,109,25.890619224265777,198.70809003755488
1,PH012802000,2011266N13139,81,28.486663712956673,177.17422704243702
2,PH012803000,2011266N13139,90,34.68883612369352,137.05065924491066
3,PH012804000,2011266N13139,181,25.497705736048946,201.4528491165321
4,PH012805000,2011266N13139,261,33.5644772046678,144.08399811913117
5,PH012806000,2011266N13139,148,26.22067215261917,195.08540559751154
6,PH012807000,2011266N13139,241,29.562075391193645,170.409100463114
7,PH012808000,2011266N13139,44,32.75438756306799,148.04347564732635
8,PH012809000,2011266N13139,212,32.21136859247321,153.02652512814578
9,PH012810000,2011266N13139,106,25.348584465828154,203.2042807478862
10,PH012811000,2011266N13139,88,33.441168293484914,144.87836134151036
11,PH012812000,2011266N13139,168,30.107133012575503,165.31751514102734
12,PH012813000,2011266N13139,131,33.262671994656436,146.6614559549136
13,PH012814000,2011266N13139,869,36.61971456361664,127.57982562673531
14,PH012815000,2011266N13139,168,24.63772071421239,209.61577813763384
15,PH012816000,2011266N13139,86,31.805517810746988,154.35758267778073
16,PH012817000,2011266N13139,232,27.680526769389946,183.32380278651132
17,PH012818000,2011266N13139,122,29.7870660012576,168.65930587595935
18,PH012819000,2011266N13139,133,34.63473548465583,137.95968471518796
19,PH012820000,2011266N13139,42,30.87115305704534,160.6182745550437
20,PH012821000,2011266N13139,85,30.77464074482651,161.33124679381507
21,PH012822000,2011266N13139,168,31.33563322159261,158.49419418934994
22,PH012823000,2011266N13139,776,29.167491484421443,172.3208749109558
23,PH012901000,2011266N13139,255,51.358728227200004,23.047541344827046
24,PH012902000,2011266N13139,50,52.56891805743101,60.10364661774704
25,PH012903000,2011266N13139,144,42.94953707696389,97.80643181432187
26,PH012904000,2011266N13139,49,49.852405299284726,71.88680091497216
27,PH012905000,2011266N13139,231,37.981925069300296,119.81466132657279
28,PH012906000,2011266N13139,248,53.3897555533547,54.181762584179204
29,PH012907000,2011266N13139,48,43.064508707467084,97.15614595587935
30,PH012908000,2011266N13139,407,53.25364522985481,31.09009664280853
31,PH012909000,2011266N13139,50,53.51832800690372,55.55826256051671
32,PH012910000,2011266N13139,150,53.87756775530623,51.76471016832152
33,PH012911000,2011266N13139,49,51.20041058962335,66.42622431520299
34,PH012912000,2011266N13139,143,40.47337074267751,108.21660768697197
35,PH012913000,2011266N13139,97,47.00405456396241,82.84361703727818
36,PH012914000,2011266N13139,146,47.14292989765296,82.19935408999108
37,PH012915000,2011266N13139,301,54.12054747323503,47.71986878318131
38,PH012916000,2011266N13139,100,53.68746651264258,50.162402950099384
39,PH012917000,2011266N13139,248,52.506136387720474,62.04000391392068
40,PH012918000,2011266N13139,49,50.01121697402337,71.14338391432734
41,PH012919000,2011266N13139,47,41.622190049317986,103.30079547315948
42,PH012920000,2011266N13139,140,39.14669125158991,114.30565089995945
43,PH012921000,2011266N13139,48,41.74551881947277,102.6853102353889
44,PH012922000,2011266N13139,48,44.32280327980103,92.318724336462
45,PH012923000,2011266N13139,48,43.064508707467084,97.15614595587935
46,PH012924000,2011266N13139,151,53.107093000224076,38.12929137409094
47,PH012925000,2011266N13139,50,53.37721316460148,49.091094902443025
48,PH012926000,2011266N13139,147,50.01121697402337,71.14338391432734
49,PH012927000,2011266N13139,99,51.388741389456534,65.03895492258488
50,PH012928000,2011266N13139,47,41.622190049317986,103.30079547315948
51,PH012929000,2011266N13139,202,53.42828788078521,39.93198329527435
52,PH012930000,2011266N13139,91,35.7205331555757,131.56100090196438
53,PH012931000,2011266N13139,154,49.60584708330102,7.817614487571467
54,PH012932000,2011266N13139,252,52.4842160478311,32.68339014966406
55,PH012933000,2011266N13139,102,50.76784796989055,26.447004587523946
56,PH012934000,2011266N13139,48,43.064508707467084,97.15614595587935
57,PH013301000,2011266N13139,50,42.0095003492358,40.41171306023995
58,PH013302000,2011266N13139,101,43.23523836291549,29.109798376164445
59,PH013303000,2011266N13139,101,47.85674954429781,6.019759512171487
60,PH013304000,2011266N13139,205,46.70597620267208,4.835097450936077
61,PH013305000,2011266N13139,102,49.015613237558334,9.847458789303175
62,PH013306000,2011266N13139,51,49.76280390891813,20.904908099232298
