,adm3_pcode,storm_id,value_count,v_max,dis_track_min
0,PH012901000,2020302N17140,88,10.615601944107965,264.0100526968409
1,PH012902000,2020302N17140,3,9.178697106507043,299.33959736287704
2,PH012906000,2020302N17140,23,9.460242439382405,292.3380172869747
3,PH012908000,2020302N17140,102,10.062009281296245,274.53216431694693
4,PH012909000,2020302N17140,6,9.303451689331554,295.6974286654593
5,PH012910000,2020302N17140,15,9.333606862232687,293.86525008613734
6,PH012915000,2020302N17140,34,9.440311392692973,290.3657395745238
7,PH012916000,2020302N17140,17,9.509360150076283,290.3911383868921
8,PH012924000,2020302N17140,37,10.028212578440126,278.1536223832077
9,PH012925000,2020302N17140,10,9.593049656597175,288.7984327803021
10,PH012929000,2020302N17140,45,9.841233265385082,281.55993962112757
11,PH012931000,2020302N17140,66,11.217119665165448,249.97844185427684
12,PH012932000,2020302N17140,73,10.253876403338293,272.84482142633897
13,PH012933000,2020302N17140,37,10.582899108371493,265.9321098253557
14,PH013301000,2020302N17140,42,14.086839243736152,200.90638558825682
15,PH013302000,2020302N17140,82,13.762964721854452,206.12533040814412
16,PH013303000,2020302N17140,70,11.702360045234354,243.06897024501393
17,PH013304000,2020302N17140,146,12.267038265437668,230.78333573578618
18,PH013305000,2020302N17140,65,11.326593488237782,249.99781766842932
19,PH013306000,2020302N17140,21,10.82470255545247,260.61073648343
20,PH013307000,2020302N17140,118,13.137772960770516,216.61260112773937
21,PH013308000,2020302N17140,39,12.546014862479476,225.48311142796697
22,PH013309000,2020302N17140,41,13.446627957963758,211.36114331067537
23,PH013310000,2020302N17140,33,11.176681195059398,253.72891326656097
24,PH013311000,2020302N17140,155,12.986834625030173,218.44973665491474
25,PH013312000,2020302N17140,42,13.724869844866127,204.32977978524417
26,PH013313000,2020302N17140,128,14.55681881956533,192.04750058451384
27,PH013314000,2020302N17140,114,12.542170781181667,227.158108151093
28,PH013315000,2020302N17140,140,11.85367125084419,239.42907448244185
29,PH013316000,2020302N17140,37,11.97531939121667,237.75410244671323
30,PH013317000,2020302N17140,86,14.418277953970946,195.70565833518472
31,PH013318000,2020302N17140,113,11.467339449067659,246.46027316897224
32,PH013319000,2020302N17140,62,10.964509317606343,256.9795777527525
33,PH013320000,2020302N17140,83,13.908225964341169,202.62921753003474
34,PH015501000,2020302N17140,281,18.473769409155384,149.88114161266643
35,PH015502000,2020302N17140,243,19.449185231398538,135.9457433611277
36,PH015503000,2020302N17140,322,17.448083129538173,161.1433134853437
37,PH015504000,2020302N17140,48,16.74115903454311,153.76536806364783
38,PH015505000,2020302N17140,89,15.669277343198258,182.35685676133042
39,PH015506000,2020302N17140,89,14.884598947882354,178.48203122019223
40,PH015507000,2020302N17140,92,15.477263450442535,164.50455018898052
41,PH015508000,2020302N17140,320,16.872387255802696,167.37603733387743
42,PH015509000,2020302N17140,47,17.328592286428265,153.5418355505858
43,PH015510000,2020302N17140,48,16.74115903454311,153.76536806364783
44,PH015511000,2020302N17140,241,17.769715131771523,144.86087246080308
45,PH015512000,2020302N17140,90,15.149477872535869,176.50498136552906
46,PH015513000,2020302N17140,93,17.085740292601095,160.63829355256354
47,PH015514000,2020302N17140,265,15.966306358864795,178.06645750170392
48,PH015515000,2020302N17140,336,18.76244910049336,144.72335261522784
49,PH015516000,2020302N17140,192,19.020963727744075,144.50160221129423
50,PH015517000,2020302N17140,139,16.826648519006163,162.23480967433022
51,PH015518000,2020302N17140,47,16.43586536090875,167.53950169468627
52,PH015519000,2020302N17140,289,19.312816727010002,141.9596279232642
53,PH015520000,2020302N17140,292,20.266385198246457,132.88543224220138
54,PH015521000,2020302N17140,140,17.812741525094317,155.39020536587907
55,PH015522000,2020302N17140,93,17.14058259269944,162.26644898639964
56,PH015523000,2020302N17140,426,18.519051440151504,148.45038279263187
57,PH015524000,2020302N17140,189,17.02344593651024,155.47749475352836
58,PH015525000,2020302N17140,136,15.674334786931068,173.01782972736058
59,PH015526000,2020302N17140,46,15.818738549826094,174.497248965116
60,PH015527000,2020302N17140,494,20.067626218039678,127.14105671000156
61,PH015528000,2020302N17140,46,15.932593480574356,171.08123172519038
62,PH015529000,2020302N17140,166,14.088841880656318,183.98251202834447
63,PH015530000,2020302N17140,44,14.768547879419073,185.25230209078174
64,PH015531000,2020302N17140,94,16.087500144231853,157.44658641161007
65,PH015532000,2020302N17140,190,17.629649325706357,151.6781004429805
66,PH015533000,2020302N17140,88,15.232150963783685,181.5276980647404
67,PH015534000,2020302N17140,135,15.579380951325705,176.29448093075948
68,PH015535000,2020302N17140,173,14.587698857647299,183.65006798487678
69,PH015536000,2020302N17140,332,14.082481535590057,187.29101107626886
70,PH015537000,2020302N17140,128,14.348296099803733,178.81838818560925
71,PH015538000,2020302N17140,93,16.291378235685148,165.8898329933774
72,PH015539000,2020302N17140,90,14.904472753428452,174.99722738032213
73,PH015540000,2020302N17140,47,16.095782346393094,160.96304681433307
74,PH015541000,2020302N17140,303,14.674056472859217,186.97229059829738
75,PH015542000,2020302N17140,186,17.2832611305497,162.58765061940682
76,PH015543000,2020302N17140,44,14.353649990494251,182.05155602468875
77,PH015544000,2020302N17140,405,15.170409886535834,164.8893391719719
78,PH015545000,2020302N17140,97,18.040639424278336,146.42988081656438
79,PH015546000,2020302N17140,138,15.7410753963663,169.4221928285715
80,PH015547000,2020302N17140,186,16.405939056487142,158.96188353851775
81,PH015548000,2020302N17140,46,15.412996298786673,174.6819579269876
82,PH023101000,2020302N17140,9,5.390577285429454,296.14848684874045
83,PH023102000,2020302N17140,22,5.447053666684969,292.88381509267543
84,PH023109000,2020302N17140,75,8.677709468214701,276.27379243699755
85,PH023110000,2020302N17140,94,5.424727771791468,283.8749546526507
86,PH023112000,2020302N17140,155,7.9309879165519845,278.6026040875792
87,PH023115000,2020302N17140,226,8.073769387544631,270.18986063568013
88,PH023124000,2020302N17140,47,7.439228721158486,288.5732437564357
89,PH023127000,2020302N17140,87,8.476693196254924,261.6405623895413
90,PH023128000,2020302N17140,66,4.810581481256199,289.02370355753766
