,adm3_pcode,storm_id,value_count,v_max,dis_track_min
0,PH030802000,2013306N07162,11,10.29305272940372,293.2899561447554
1,PH030806000,2013306N07162,6,10.226222622065771,297.4684623662426
2,PH030807000,2013306N07162,37,10.816892949211738,285.32023609747165
3,PH041001000,2013306N07162,34,13.785033068352709,242.7006080712012
4,PH041002000,2013306N07162,18,13.96705972259761,239.62579084874412
5,PH041003000,2013306N07162,51,14.14463695568173,236.41753993555577
6,PH041004000,2013306N07162,15,12.646862558986665,258.2808265911328
7,PH041005000,2013306N07162,155,15.95123888485303,213.84869405694502
8,PH041006000,2013306N07162,37,15.023529636840673,226.57883687510918
9,PH041007000,2013306N07162,67,13.955405450942324,240.26223919617757
10,PH041008000,2013306N07162,55,14.613180382937857,229.7988693797135
11,PH041009000,2013306N07162,17,13.470156307207564,246.21843008827784
12,PH041010000,2013306N07162,36,14.350664660403718,232.24203113766353
13,PH041011000,2013306N07162,44,13.032444283350662,253.48639815665288
14,PH041012000,2013306N07162,49,13.87442420909906,241.4207154965084
15,PH041013000,2013306N07162,49,13.781076070655901,240.6687540405515
16,PH041014000,2013306N07162,111,13.350973049415682,247.49153843348606
17,PH041015000,2013306N07162,118,15.212289800299844,218.26745597969773
18,PH041016000,2013306N07162,20,15.584719225891492,219.81738804344255
19,PH041017000,2013306N07162,15,12.646862558986665,258.2808265911328
20,PH041018000,2013306N07162,15,12.993036320411429,252.8828206707333
21,PH041019000,2013306N07162,144,13.01124159980208,251.55873662957592
22,PH041020000,2013306N07162,34,13.448626923533867,244.22093818253168
23,PH041021000,2013306N07162,145,14.233252479841035,230.15358443389545
24,PH041022000,2013306N07162,34,13.847711614069851,240.80585732270637
25,PH041023000,2013306N07162,149,14.421197282845656,225.7782009402637
26,PH041024000,2013306N07162,18,14.595021691003039,231.94446806472558
27,PH041025000,2013306N07162,15,12.94609490410284,254.82657306042066
28,PH041026000,2013306N07162,37,14.778985067681523,228.76456423900305
29,PH041027000,2013306N07162,18,14.07879421892881,238.56903269043218
30,PH041028000,2013306N07162,28,12.20606119028703,264.99057730389
31,PH041029000,2013306N07162,18,14.182469406269155,237.31857957601986
32,PH041030000,2013306N07162,13,12.171702487126236,266.86483771930097
33,PH041031000,2013306N07162,55,12.41219205454781,262.4905874460527
34,PH041032000,2013306N07162,57,14.751781237538923,226.79686742665703
35,PH041033000,2013306N07162,20,15.584719225891492,219.81738804344255
36,PH041034000,2013306N07162,47,13.302550330762946,248.49862758531285
37,PH042101000,2013306N07162,55,12.522010726914319,260.61064374731114
38,PH042102000,2013306N07162,24,11.999134323876383,269.71289344205746
39,PH042103000,2013306N07162,10,10.717613420513622,292.5890137390263
40,PH042104000,2013306N07162,8,10.938455266522443,288.4670558346476
41,PH042105000,2013306N07162,8,10.877079123628263,288.8758869512081
42,PH042106000,2013306N07162,27,11.302175334152533,281.7695726448719
43,PH042107000,2013306N07162,13,12.17876447880685,265.9926588009646
44,PH042108000,2013306N07162,17,11.122813596404473,284.90271574706935
45,PH042109000,2013306N07162,11,10.775917873612025,291.4225500428739
46,PH042110000,2013306N07162,50,12.33165136967721,264.2982083608125
47,PH042111000,2013306N07162,4,10.494514300734659,296.861296937884
48,PH042112000,2013306N07162,27,12.225235062114637,264.7060891189308
49,PH042113000,2013306N07162,72,11.958976906009049,267.6487254281551
50,PH042114000,2013306N07162,14,12.401960211261663,263.12339245200286
51,PH042115000,2013306N07162,21,11.479982162440017,278.11808509805735
52,PH042116000,2013306N07162,5,10.544959611255964,295.63064943072567
53,PH042117000,2013306N07162,5,10.544959611255964,295.63064943072567
54,PH042118000,2013306N07162,56,11.926544528120791,270.97282737605155
55,PH042119000,2013306N07162,27,12.33165136967721,264.2982083608125
56,PH042120000,2013306N07162,18,11.17345504041378,283.4936880430122
57,PH042121000,2013306N07162,11,11.604051969943567,274.4108716878927
58,PH042122000,2013306N07162,11,11.42645833086997,279.4516782807078
59,PH042123000,2013306N07162,8,10.938455266522443,288.4670558346476
60,PH043401000,2013306N07162,29,12.417371471859756,260.54126833184125
61,PH043402000,2013306N07162,12,11.374931593622476,277.9555631322673
62,PH043403000,2013306N07162,8,10.866807169189006,289.7062831021044
63,PH043404000,2013306N07162,33,11.8479868611935,272.3250282386131
64,PH043405000,2013306N07162,57,11.763715640613047,273.36397400937625
65,PH043406000,2013306N07162,24,11.672242293957208,272.51956466237976
66,PH043407000,2013306N07162,27,10.534099161710621,288.9753659224839
67,PH043409000,2013306N07162,4,9.746501095485042,298.69119619311084
68,PH043410000,2013306N07162,11,11.037050642963814,281.29053206615527
69,PH043411000,2013306N07162,24,11.782316697699676,271.4437352542331
70,PH043412000,2013306N07162,20,10.794108625708306,283.56307930466505
71,PH043413000,2013306N07162,13,10.392564722049148,293.24815177249064
72,PH043415000,2013306N07162,9,10.765369188828108,286.7457159145546
73,PH043416000,2013306N07162,22,11.190414550115651,276.94449267337404
74,PH043417000,2013306N07162,37,11.471266833281076,271.51928081965525
75,PH043419000,2013306N07162,16,10.65127625624746,287.809192613252
76,PH043422000,2013306N07162,10,10.876110308482126,285.7770467665033
77,PH043423000,2013306N07162,26,11.603878777484276,270.3917419217556
78,PH043424000,2013306N07162,83,12.294713351782413,261.66192733939585
79,PH043425000,2013306N07162,6,10.654382768362405,293.85568609108265
80,PH043426000,2013306N07162,8,10.606559016844535,291.17711519105876
81,PH043428000,2013306N07162,9,11.156234130216104,284.25487871736533
82,PH043430000,2013306N07162,10,10.983229694957558,284.5348814180459
83,PH045601000,2013306N07162,31,11.230417592135652,258.9177449471255
84,PH045602000,2013306N07162,18,9.810457211229613,287.2172971005498
85,PH045603000,2013306N07162,81,10.853588993229156,265.48116513704
86,PH045605000,2013306N07162,116,10.612445323074647,247.90446108203204
87,PH045607000,2013306N07162,89,9.845944371314214,272.35768181919246
88,PH045608000,2013306N07162,65,12.838444227445041,248.64757275775372
89,PH045610000,2013306N07162,164,11.655222118386554,234.94289679864121
90,PH045615000,2013306N07162,29,12.035419141041858,263.90973111435284
91,PH045616000,2013306N07162,89,11.542158372891443,241.9623033597895
92,PH045618000,2013306N07162,77,9.962354794789356,263.2415512281587
93,PH045619000,2013306N07162,75,10.774808653389881,258.38916223629144
94,PH045622000,2013306N07162,164,10.672129361715749,254.93636968435206
95,PH045623000,2013306N07162,60,11.335377546226475,272.6452120931947
96,PH045624000,2013306N07162,46,12.041926582377114,257.23920486822294
97,PH045625000,2013306N07162,33,10.990775098360587,252.91030002059347
98,PH045627000,2013306N07162,77,10.656993900098357,277.71652095941766
99,PH045628000,2013306N07162,176,11.986433713268292,220.4893997133082
100,PH045629000,2013306N07162,44,11.269474401917314,262.46451263721826
101,PH045630000,2013306N07162,99,11.43849810989063,261.388912950667
102,PH045633000,2013306N07162,11,9.451658541808962,292.66221131460037
103,PH045634000,2013306N07162,50,11.147168191266553,252.07451475871494
104,PH045635000,2013306N07162,14,10.66884706825101,266.361059945705
105,PH045637000,2013306N07162,44,9.899047228380333,279.2556945400045
106,PH045639000,2013306N07162,26,10.539679585195968,285.53860681990886
107,PH045640000,2013306N07162,130,12.799648157478481,202.55350562873477
108,PH045641000,2013306N07162,34,13.153112718658262,246.55299414859957
109,PH045642000,2013306N07162,237,13.144815105321129,200.7006692076134
110,PH045644000,2013306N07162,149,11.350553006089982,228.00816272070392
