,adm3_pcode,storm_id,value_count,v_max,dis_track_min
0,PH060401000,2011346N03156,82,13.55096669235056,278.8815946613473
1,PH060402000,2011346N03156,86,13.814223389165898,272.96976860604457
2,PH060403000,2011346N03156,53,13.281317619219445,283.77180819333216
3,PH060404000,2011346N03156,72,13.291914620029383,284.41554124866326
4,PH060405000,2011346N03156,27,11.262139987965138,284.38780797721205
5,PH060406000,2011346N03156,44,12.73429772775315,290.2397815614108
6,PH060407000,2011346N03156,10,12.791514275745671,295.135104019318
7,PH060408000,2011346N03156,22,12.784267125674292,294.84829261615573
8,PH060409000,2011346N03156,198,14.608642059287195,255.51374679376684
9,PH060410000,2011346N03156,286,14.321676491822334,261.0612678419832
10,PH060411000,2011346N03156,26,12.755623356130915,292.91316019600663
11,PH060412000,2011346N03156,10,10.702602233887509,296.7979820064502
12,PH060413000,2011346N03156,186,13.268235718781797,280.5174495517226
13,PH060414000,2011346N03156,11,10.625297240552436,297.0661037714786
14,PH060415000,2011346N03156,46,13.039689866459323,289.59327230027225
15,PH060417000,2011346N03156,7,10.334562597159039,297.76680903841105
16,PH060601000,2011346N03156,48,20.5830575902279,160.39711825859905
17,PH060602000,2011346N03156,224,15.395029744607738,236.11654428566914
18,PH060603000,2011346N03156,44,17.64214935378426,196.49552641227825
19,PH060604000,2011346N03156,201,16.370862981404663,221.30519493755438
20,PH060605000,2011346N03156,21,11.463154665320195,284.13959667475564
21,PH060606000,2011346N03156,239,14.29348983516054,255.7176467138811
22,PH060607000,2011346N03156,187,20.5830575902279,159.09534828499127
23,PH060608000,2011346N03156,183,19.361367468630014,176.54770326418213
24,PH060609000,2011346N03156,194,15.762723426070117,231.15162359885608
25,PH060610000,2011346N03156,36,11.117341633481367,286.91642483523566
26,PH060611000,2011346N03156,34,11.412012272422256,292.2054021925302
27,PH060612000,2011346N03156,172,17.27289104815432,201.39714817508585
28,PH060613000,2011346N03156,45,18.02304126796642,191.52906345109682
29,PH060614000,2011346N03156,638,17.955774321329024,199.5472267237615
30,PH060615000,2011346N03156,114,13.453002882091905,272.96614760607423
31,PH060616000,2011346N03156,357,18.61698006808836,188.32354016642512
32,PH060617000,2011346N03156,74,14.790421255409875,245.8624430820933
33,PH060618000,2011346N03156,406,16.777710708445667,216.1871199168932
34,PH061901000,2011346N03156,123,14.57878230118832,259.56018072695844
35,PH061902000,2011346N03156,59,14.293549532274552,265.0716687995285
36,PH061903000,2011346N03156,97,14.903411041958972,253.4361777054141
37,PH061904000,2011346N03156,227,15.174132023411662,248.54234660656977
38,PH061905000,2011346N03156,20,13.483506944344823,281.6152093613439
