,adm3_pcode,storm_id,value_count,v_max,dis_track_min
0,PH015501000,2006329N06150,161,10.945623550489252,274.95381826815776
1,PH015502000,2006329N06150,195,12.108700634397948,252.8285781548044
2,PH015503000,2006329N06150,124,10.543981669312986,283.8126726251363
3,PH015504000,2006329N06150,37,11.875680083201097,258.5902553316838
4,PH015506000,2006329N06150,46,10.711115190072482,280.61900061499506
5,PH015507000,2006329N06150,61,11.602827404510426,263.9690264014677
6,PH015508000,2006329N06150,71,10.127339399288694,292.2379179129747
7,PH015509000,2006329N06150,36,11.514603010905276,264.2299919107652
8,PH015510000,2006329N06150,37,11.875680083201097,258.5902553316838
9,PH015511000,2006329N06150,196,12.203335327493809,253.04118043990164
10,PH015512000,2006329N06150,44,10.68501736731411,280.7494550532733
11,PH015513000,2006329N06150,59,10.862794467084008,275.2801108171106
12,PH015515000,2006329N06150,246,11.528043028835572,263.6532088700653
13,PH015516000,2006329N06150,128,11.228171350351639,269.4606569534585
14,PH015517000,2006329N06150,88,10.91773000767147,275.32990847606436
15,PH015518000,2006329N06150,28,10.61040265677049,280.8991189885228
16,PH015519000,2006329N06150,214,11.456550645266681,265.68219703519736
17,PH015520000,2006329N06150,234,12.01719485361932,255.56235074133238
18,PH015521000,2006329N06150,93,10.951017394834079,274.7337769500084
19,PH015522000,2006329N06150,58,10.635915448912412,280.5585605107405
20,PH015523000,2006329N06150,285,11.27912776925015,268.7151130277053
21,PH015524000,2006329N06150,134,11.550729608688057,264.19457262619767
22,PH015525000,2006329N06150,70,10.671940931498298,280.78692058009324
23,PH015526000,2006329N06150,23,10.359003743098222,286.42983150802036
24,PH015527000,2006329N06150,420,12.76149352157485,241.88544814544275
25,PH015528000,2006329N06150,26,10.651872031301803,280.87784684603395
26,PH015529000,2006329N06150,76,10.762408867005666,280.38063023818347
27,PH015530000,2006329N06150,14,10.127659808457784,291.88544341406384
28,PH015531000,2006329N06150,69,11.90381264392027,258.46834156497073
29,PH015532000,2006329N06150,138,11.487083487275994,264.25352609746443
30,PH015533000,2006329N06150,24,10.109181865361531,291.9764972556164
31,PH015534000,2006329N06150,58,10.388145146455864,286.39440009666555
32,PH015535000,2006329N06150,56,10.433057441153613,286.16899268631215
33,PH015536000,2006329N06150,94,10.464033757320783,286.0187767708037
34,PH015537000,2006329N06150,69,11.050627099084442,274.8320294836135
35,PH015538000,2006329N06150,59,10.950121279276646,275.29448288321015
36,PH015539000,2006329N06150,52,11.015227639681914,274.9760301342359
37,PH015540000,2006329N06150,33,11.573979359847723,264.09954193532843
38,PH015541000,2006329N06150,55,10.151587245196513,291.7626634869275
39,PH015542000,2006329N06150,98,10.499921810859552,284.58808182441254
40,PH015543000,2006329N06150,22,10.727800792184425,280.52489728644565
41,PH015544000,2006329N06150,262,11.975563429004906,258.1865881141861
42,PH015545000,2006329N06150,77,11.828498109087024,258.68003631325234
43,PH015546000,2006329N06150,82,10.984063193049309,275.11533072180157
44,PH015547000,2006329N06150,126,11.559214397089598,264.13936909630104
45,PH015548000,2006329N06150,25,10.671940931498298,280.78692058009324
46,PH025002000,2006329N06150,27,10.277926108678953,291.13101651639363
47,PH025007000,2006329N06150,44,10.49305901291332,285.41973869023906
48,PH025008000,2006329N06150,159,11.40076655236799,268.8385360999392
49,PH025012000,2006329N06150,34,10.23133554334986,291.41214113042633
50,PH025015000,2006329N06150,426,12.339372335195215,252.12266037079326
51,PH025706000,2006329N06150,427,10.993029705753154,274.2894648979016
52,PH030801000,2006329N06150,185,23.40290535664743,136.52798161037188
53,PH030802000,2006329N06150,378,27.140869263112425,114.38270321797798
54,PH030803000,2006329N06150,186,24.293428872485595,130.98136740970276
55,PH030804000,2006329N06150,119,20.93307606706072,153.2314910924449
56,PH030805000,2006329N06150,364,22.44994602960594,142.1317697988003
57,PH030806000,2006329N06150,191,27.356725696737154,114.25146340469527
58,PH030807000,2006329N06150,383,29.66159969560563,103.24804232340041
59,PH030808000,2006329N06150,309,23.997869754000224,130.98114291916713
60,PH030809000,2006329N06150,60,21.774781225545574,147.62197353637782
61,PH030810000,2006329N06150,251,26.25471696864545,119.88907915378512
62,PH030811000,2006329N06150,63,25.184548751677237,125.44703442171995
63,PH030812000,2006329N06150,122,22.564950535086545,142.07486025574173
64,PH031401000,2006329N06150,117,20.640967632204383,158.06460787753477
65,PH031402000,2006329N06150,60,22.05180137415656,147.119879582749
66,PH031403000,2006329N06150,117,20.532456081303486,158.21281494847517
67,PH031404000,2006329N06150,60,22.05180137415656,147.119879582749
68,PH031405000,2006329N06150,244,23.652172345259153,136.0130555616042
69,PH031406000,2006329N06150,59,20.574420289085218,158.20859484548282
70,PH031407000,2006329N06150,119,21.181096698748163,152.81878250066995
71,PH031408000,2006329N06150,60,22.00131832792249,147.11292617768922
72,PH031409000,2006329N06150,122,22.706691199615427,141.82981621614172
73,PH031410000,2006329N06150,120,21.980205060337106,147.24332456332945
74,PH031411000,2006329N06150,122,22.87883688190299,141.41526435172932
75,PH031412000,2006329N06150,61,22.87883688190299,141.41526435172932
76,PH031413000,2006329N06150,525,21.383735259209693,152.23108003914606
77,PH031414000,2006329N06150,61,23.707809056631973,136.03300501680835
78,PH031415000,2006329N06150,59,21.292756887667167,152.66403219394002
79,PH031416000,2006329N06150,121,22.729427751882152,141.71878346434463
80,PH031417000,2006329N06150,60,21.24680327048143,152.66286854124465
81,PH031418000,2006329N06150,59,20.50778747389542,158.3340721191121
82,PH031419000,2006329N06150,284,19.309608639793503,169.16424201945992
83,PH031420000,2006329N06150,179,22.14707940690438,146.83734878013416
84,PH031421000,2006329N06150,433,18.10533183314614,180.26392121708102
85,PH031422000,2006329N06150,231,19.958089843760906,163.6144187434244
86,PH031423000,2006329N06150,119,22.07307020115639,146.96502899989258
87,PH031424000,2006329N06150,1858,20.628889011562265,157.7802251843468
88,PH034901000,2006329N06150,184,14.587111601141528,219.2624044914922
89,PH034902000,2006329N06150,255,13.450742682369178,235.47378343338224
90,PH034903000,2006329N06150,314,14.6644337681792,218.98313950467409
91,PH034904000,2006329N06150,269,16.927327780026125,191.51255862213088
92,PH034905000,2006329N06150,530,11.727912181048291,263.4809671240846
93,PH034906000,2006329N06150,256,12.607810190573222,247.23245721881028
94,PH034907000,2006329N06150,457,15.022247306513753,213.2741234951071
95,PH034908000,2006329N06150,358,16.953078274157768,191.48258674511604
96,PH034909000,2006329N06150,202,13.847840079698923,230.0827262289498
97,PH034910000,2006329N06150,915,16.969807328482005,191.07773509680538
98,PH034911000,2006329N06150,288,13.350296185707137,236.06877816176114
99,PH034912000,2006329N06150,100,15.465052898196513,208.16246121246857
100,PH034913000,2006329N06150,254,14.662658162612495,218.8844328283003
101,PH034914000,2006329N06150,91,14.128654901968657,224.96877855474406
102,PH034915000,2006329N06150,114,13.439095912434919,235.76277031214244
103,PH034916000,2006329N06150,123,12.017073014470466,258.0507006652735
104,PH034917000,2006329N06150,184,13.02420692716378,241.46230669424833
105,PH034918000,2006329N06150,40,12.591111879157236,247.3190556599287
106,PH034919000,2006329N06150,221,15.09755993527901,213.33479030249873
107,PH034920000,2006329N06150,416,12.722995591233001,246.63288677778718
108,PH034921000,2006329N06150,95,15.538532233975907,208.00935658890782
109,PH034922000,2006329N06150,86,13.75079527505981,230.44564948952438
110,PH034923000,2006329N06150,144,13.091245471939462,241.18235099311926
111,PH034924000,2006329N06150,309,16.389436745301865,197.15988961392216
112,PH034925000,2006329N06150,52,16.44269319376192,197.0291064382892
113,PH034926000,2006329N06150,166,12.712680544304003,246.8626022300576
114,PH034927000,2006329N06150,149,15.954087234416601,202.57581677273447
115,PH034928000,2006329N06150,144,15.067339888741781,213.56315889257866
116,PH034929000,2006329N06150,124,13.775989782304897,230.3623532366975
117,PH034930000,2006329N06150,165,13.822968861894296,230.2128604313543
118,PH034931000,2006329N06150,110,12.647554529604463,247.0899684663182
119,PH034932000,2006329N06150,97,14.969740427330267,213.86877898851944
120,PH035401000,2006329N06150,221,17.326242339623185,186.3376056922681
121,PH035402000,2006329N06150,117,19.82902500689195,163.87991572032035
122,PH035403000,2006329N06150,330,17.959481591932565,180.5687806098282
123,PH035404000,2006329N06150,173,19.73323844807046,164.06929102796755
124,PH035405000,2006329N06150,393,19.211380356167485,169.3127183033769
125,PH035406000,2006329N06150,349,20.28976304295462,158.74605112439338
126,PH035407000,2006329N06150,58,19.706440810556177,164.14693971977513
127,PH035408000,2006329N06150,357,21.799688905723986,147.5506991329875
128,PH035409000,2006329N06150,109,16.77757439799778,191.95009259525108
129,PH035410000,2006329N06150,178,21.83999052528742,147.50578365795607
130,PH035411000,2006329N06150,161,16.824077637717703,191.81918987191958
131,PH035412000,2006329N06150,179,21.865728771147445,147.4193700013677
132,PH035413000,2006329N06150,113,18.513244587142655,175.1087001351571
133,PH035414000,2006329N06150,59,19.766231619004458,164.01478642077086
134,PH035415000,2006329N06150,509,18.40888204347858,175.36028011270844
135,PH035416000,2006329N06150,228,19.093763235029634,169.61926814887462
136,PH035417000,2006329N06150,57,19.18443141485343,169.42603152756192
137,PH035418000,2006329N06150,115,19.151685461659586,169.46878129185617
138,PH035419000,2006329N06150,112,18.541172752056035,175.01878094002834
139,PH035420000,2006329N06150,58,19.038750900701064,169.7503562028057
140,PH035421000,2006329N06150,57,19.124068350542853,169.56164369879684
141,PH035422000,2006329N06150,119,21.089810386135433,153.05262193601146
142,PH036901000,2006329N06150,40,12.572032312787254,247.37057394416678
143,PH036902000,2006329N06150,433,17.171478182437347,186.53085399268042
144,PH036903000,2006329N06150,131,12.865160529076373,242.0301817389996
145,PH036904000,2006329N06150,732,16.15761402816421,197.63068933623026
146,PH036905000,2006329N06150,417,16.31866460139965,197.3691730541005
147,PH036906000,2006329N06150,228,13.669137681012984,230.72432521658106
148,PH036907000,2006329N06150,194,14.94235443023825,213.94237029473825
149,PH036908000,2006329N06150,475,13.964118872408891,225.24025127438202
150,PH036909000,2006329N06150,162,12.559127956559049,247.44964050931796
151,PH036910000,2006329N06150,130,12.911521609450256,241.89967638280166
152,PH036911000,2006329N06150,44,13.289835539580814,236.27301605470439
153,PH036912000,2006329N06150,42,12.92440312224291,241.82176697833995
154,PH036913000,2006329N06150,133,13.118179931320721,236.4302647571071
155,PH036914000,2006329N06150,36,11.890964890931171,258.54957338267604
156,PH036915000,2006329N06150,233,13.996263959256817,225.38658865356192
157,PH036916000,2006329N06150,489,14.901435131291317,214.0786599356107
158,PH036917000,2006329N06150,180,14.087271096164192,225.11910140358845
159,PH036918000,2006329N06150,908,15.176085459998033,208.47168733728338
160,PH037101000,2006329N06150,1252,17.640643736362335,180.85738261536446
161,PH037102000,2006329N06150,390,17.617528514424762,180.22824879254588
162,PH037103000,2006329N06150,644,13.614799325838588,229.5128924451013
163,PH037104000,2006329N06150,59,19.981034214522754,158.57048233269046
164,PH037105000,2006329N06150,261,15.716542094948418,201.29801103921488
165,PH037106000,2006329N06150,436,14.042370366267466,223.35213992292037
166,PH037107000,2006329N06150,424,22.287716525458574,142.0311572939977
167,PH037108000,2006329N06150,555,14.897130222690691,211.61075157943145
168,PH037109000,2006329N06150,359,21.390922181800015,147.24694619074262
169,PH037110000,2006329N06150,171,18.172314839762354,174.68484330837697
170,PH037111000,2006329N06150,868,19.571546397123637,163.88975785248638
171,PH037112000,2006329N06150,174,18.75376645942878,169.14187033527986
172,PH037113000,2006329N06150,628,12.658960269248631,244.56835768230948
173,PH037114000,2006329N06150,478,22.179286303499477,141.9204834999065
174,PH037701000,2006329N06150,94,12.380189719441931,246.56207914924977
175,PH037702000,2006329N06150,18,9.173517116207902,285.5673594061744
176,PH037704000,2006329N06150,53,9.198866654937316,291.0396625163499
